comic_no,vw_0,vw_1,vw_2,vw_3,vw_4,vw_5,vw_6,vw_7,vw_8,vw_9,vw_10,vw_11,vw_12,vw_13,vw_14,vw_15,vw_16,vw_17,vw_18,vw_19,vw_20,vw_21,vw_22,vw_23,vw_24,vw_25,vw_26,vw_27,vw_28,vw_29,vw_30,vw_31,vw_32,vw_33,vw_34,vw_35,vw_36,vw_37,vw_38,vw_39,vw_40,vw_41,vw_42,vw_43,vw_44,vw_45,vw_46,vw_47,vw_48,vw_49,vw_50,vw_51,vw_52,vw_53,vw_54,vw_55,vw_56,vw_57,vw_58,vw_59,vw_60,vw_61,vw_62,vw_63
1361,0,0,0,0,0,0,0,0,0,0.31059444742478926,0,0,0.34725306924747473,0,0,0,0,0,0,0,0,0.1195055890111231,0,0,0,0,0,0,0,0,0,0.268984021649548,0,0.23176615665383973,0.22467543139385632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28092161165333285,0.36753390079877796,0,0.3394032463688163,0,0,0,0.30069744743200844,0,0,0,0,0.41533861596201455,0,0,0
1362,0,0,0,0,0,0,0.3637460030155758,0,0,0,0,0,0,0,0,0.4001061220973407,0,0,0,0,0,0.13495712908968077,0,0,0,0,0,0,0,0,0,0.6075249138254238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42083735233515795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37841764179176113,0,0
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3038407814883651,0,0,0,0,0,0,0,0,0,0.7365651935904038,0,0,0,0,0.3682825967952019,0,0,0,0,0,0,0.3942083207418298,0,0,0,0,0.27225029632924125,0,0,0
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46404049104075035,0,0.23345058503199345,0,0,0,0,0,0,0,0,0,0,0,0,0.43889671884993914,0,0,0.7331690918237327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0,0,0,0,0,0,0,0,0,0.257798717799815,0,0,0,0,0,0,0,0,0,0.19716789204039167,0,0.09919168830099412,0.301014791673991,0,0,0,0,0.3100397367913563,0,0,0,0.44652270164412916,0.5261234338230969,0,0.18648446105425664,0,0,0.31151894529686464,0,0,0.18288584608763722,0,0,0,0.23798104615870477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14461394517152354,0,0,0,0,0,0.4520143800888349,0,0,0,0,0,0,0.27188017552848837,0,0,0,0,0,0.26663366832218943,0,0,0.3399437874102263,0,0,0,0,0,0,0,0,0.4768215340809718,0.47295317018290317,0,0,0,0,0,0,0.251301032584998,0,0,0
1367,0,0,0,0,0,0.26506674690551046,0,0,0,0,0,0,0,0,0.27676553986842145,0,0,0,0,0,0,0.09139999984091157,0,0,0,0,0,0.2856855486461382,0.2817355403163825,0,0,0.20572376354454985,0,0,0,0,0,0,0,0,0.16851982852224012,0.2371874620292815,0,0.21485384468531765,0,0,0.2870485626192231,0,0,0,0,0,0.30136435381423937,0,0,0,0.48634339436466445,0,0,0,0.31765836014012044,0,0,0
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10412965923993685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38398057658067586,0,0,0.24477743624085013,0,0,0,0,0,0.3202459413487295,0,0,0.6866732499860261,0,0,0,0.2770392342283053,0,0,0,0.36189996557638926,0,0,0
1369,0,0,0,0,0,0,0,0.4645341909517502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14392220428562114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2653582628990275,0.37348514686633943,0,0,0.34529865685344596,0,0,0,0,0,0,0,0.47454072395570135,0,0,0,0.38290817001392863,0,0,0,0.25009896871278736,0,0,0
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1373052134571086,0,0,0,0,0,0,0,0,0,0,0.36414084498016996,0.26628630405333775,0,0,0.33158555465313583,0.43121733294956593,0,0,0.25315810795706833,0,0,0.322763162559583,0.3294231492704565,0,0,0,0,0,0,0,0.45272316193490986,0,0,0,0,0,0,0,0,0,0,0
1371,0,0,0,0,0,0,0.38428616591356796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1425779452437175,0,0,0,0,0,0,0,0,0,0,0,0,0.2680524117738149,0,0,0,0,0,0.26287976942391406,0.3699967290215473,0,0,0,0,0,0,0,0,0.45214550865088987,0,0.4701084290079183,0,0,0.3587516245026506,0,0,0,0,0,0,0,0
1372,0,0,0,0,0,0.35930873242816413,0.3339343676435501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24779281799900202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2284354664711015,0,0,0,0,0.3863466648919004,0,0,0,0,0,0.3518734460524298,0.4085116116305121,0,0,0.311745536258346,0.3296291039786129,0,0,0,0,0,0,0
1373,0,0,0,0,0,0,0,0,0.4155626678862128,0,0,0,0,0,0,0,0,0,0,0,0,0.15290744889234822,0,0.48490259933092383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2819249136976226,0,0,0,0,0,0,0,0,0,0.48490259933092383,0,0.5041668994423794,0,0,0,0,0,0,0,0,0,0,0
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321159739253501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5921420599721038,0,0,0,0,0,0,0,0,0,0,0,0.5294644281167629,0,0,0,0,0,0,0.5156467997123669,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10515351082046583,0,0,0,0,0,0,0,0.35364531728005516,0,0.23668026294925457,0,0,0,0,0,0,0,0,0.1938780267266977,0,0,0,0.2522846716388064,0.3279006109638331,0,0,0,0,0,0,0.6934249429948852,0.34389965808217626,0,0,0,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4360534007800614,0,0,0,0,0.13333117646272985,0,0,0,0,0,0,0,0.4484105745550441,0,0,0,0,0,0,0,0,0,0,0.49166186068439016,0,0,0,0.31988862578774474,0,0,0,0,0,0,0,0.43961995522889885,0,0,0,0,0,0,0,0.2316945456478317,0,0,0
1377,0,0,0,0,0,0,0,0,0,0.42713445086411767,0,0,0,0,0,0,0,0,0,0,0,0.08217299852055401,0,0,0,0,0,0,0,0,0,0.18495556396951193,0,0,0.15448862303681712,0,0,0,0,0,0.15150743592937782,0,0,0,0,0,0,0,0,0.7581577465079161,0,0,0.27094105736574176,0,0,0,0,0,0,0,0.2855901532086414,0,0,0
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3913138675353941,0,0.3373276674195319,0,0,0.23930251767943833,0,0,0,0,0,0,0,0,0,0.26931189632597946,0,0,0,0,0,0,0,0,0.22060842075750425,0,0,0,0.28706771948952664,0,0,0.4000855830281844,0,0,0,0,0.3945144897817829,0,0,0,0,0,0,0,0,0,0,0.3956043504823428
1379,0,0,0,0,0,0,0.32568103469663795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24166851086873867,0,0,0,0,0,0,0,0,0,0.5439491867905896,0,0,0,0,0,0,0,0,0.44557916938415154,0.31357079236938146,0,0,0.2899059690648614,0,0,0,0,0,0,0,0.39841506970444945,0,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0.34146058731499346,0,0,0,0,0,0,0,0,0,0,0,0,0.12564138056288288,0,0,0,0,0,0,0,0,0.33643208248078743,0,0,0.24366575764947274,0,0,0.30341795342201816,0,0,0,0.231652778387394,0,0,0,0,0,0,0,0.29534500779532274,0,0.398435998113866,0,0.41426513710685914,0,0,0,0,0,0.3629578170935568,0,0,0,0,0
1381,0,0,0,0,0.3301512755801783,0,0,0,0,0,0,0,0,0,0,0.3515739308194494,0.38783345202040564,0,0,0,0,0.118587059146832,0,0,0,0,0,0,0,0,0,0.266916588160063,0,0,0,0,0,0,0,0,0.21864629001274585,0,0,0.2787624248574387,0,0,0,0,0,0,0,0,0.3910056073601803,0,0,0,0.3155034626563425,0,0,0,0,0,0,0.39208577464477395
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16125814166507194,0,0,0,0,0,0,0,0,0,0,0,0.3127400151918879,0.3031719507361235,0,0.3894307360954656,0,0,0,0.29732160206251046,0,0,0,0,0,0,0,0,0,0.5113844526418015,0,0.5317008287173625,0,0,0,0,0,0,0,0,0,0,0
1383,0,0,0,0,0.3954187674832926,0,0,0,0,0,0,0,0,0,0,0,0.4645041135073741,0,0,0,0,0.14203049400583298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2618703997423696,0,0,0,0.3407600589212577,0,0,0,0,0,0,0,0.46830337114318055,0,0,0,0.37787523347001145,0,0,0,0.24681167338246102,0,0,0
1384,0,0,0,0,0.3022923525717271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10858041069525597,0,0,0,0,0,0,0.3346932245979045,0,0,0.24439355332955293,0,0,0.2041356460040384,0,0,0.34100493296420226,0,0,0.2001964138193422,0,0,0.2552398111158887,0,0,0.34100493296420226,0,0,0,0,0,0.3580116560505039,0,0,0,0.28888055574920796,0,0.31367140880267097,0,0.1886842191730348,0,0,0
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09851845779793526,0.29897175416653476,0,0,0,0,0,0,0,0,0,0,0.19106423818525958,0.18521875996902812,0,0.2379173860190278,0,0,0,0.18164456940132548,0,0,0.2315871932953769,0,0,0,0.3294224817134989,0,0.6059779027035255,0,0,0.32483535475632075,0,0,0,0,0,0,0,0.17119918928937305,0.2762441875010694,0,0
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4584344538845992,0,0,0,0.4456225769866303,0.14017458631933133,0,0,0,0,0,0,0,0,0,0.31550594640160345,0,0,0,0,0,0,0,0,0.25844854803966993,0.36375989527304853,0,0,0,0,0,0,0,0,0,0,0.4621840667487061,0,0,0,0,0,0,0,0.24358659355044948,0,0,0
1387,0.3677245555647469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36313710423400153,0,0,0,0,0,0.12248735609558606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22583750854812756,0.3178606692949328,0,0,0.2938720939640386,0.3819528096181291,0,0,0,0,0,0,0.40386567816642543,0,0,0,0,0,0.3538463457727146,0,0.21285083557410867,0,0,0
1388,0,0,0,0,0,0.40986401867123246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1413288225652089,0,0.44818427041115927,0,0,0,0,0,0,0,0,0,0.2740895911345385,0,0,0.34130237912195766,0,0,0,0.2605766847417269,0.36675519468462864,0,0,0,0,0,0,0,0,0,0,0.46598981796307504,0,0,0,0,0,0,0,0,0,0,0
1389,0,0,0,0,0.3382056512576393,0,0,0,0.3301513388927535,0,0,0,0,0,0,0,0,0,0,0,0,0.12148011089462667,0,0,0,0,0,0,0,0,0,0.5468565788304408,0.3221718179206101,0,0,0,0,0,0,0,0.22398038832010816,0,0,0,0,0,0,0,0,0,0.38523971177679567,0,0.40054458626655703,0,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25221264044176916,0,0.12688373019246776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4678867503613684,0.6585389494429434,0,0,0.3044198901030268,0,0,0,0,0,0,0,0.41836141603446175,0,0,0,0,0,0,0,0,0,0,0
1391,0,0,0,0,0,0.26489155868371755,0,0,0,0,0,0,0,0,0,0,0.2987218790098509,0,0,0,0,0.09133959164700972,0,0,0,0,0,0,0,0,0,0.41117559271229337,0,0,0.17172219581061185,0,0,0.2868588461502939,0,0,0.16840845020172154,0,0,0,0,0,0,0,0.21471184323309772,0,0,0,0.3011651757359899,0,0,0,0.24301097986219652,0,0.26386544504597276,0,0.317448413008312,0.25611476108324216,0,0.3019971555438632
1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35123252962040674,0.34388107608759705,0,0,0,0,0,0.11599223359486963,0,0,0,0,0,0,0,0,0,0.26107613652745454,0,0,0,0,0,0,0.3773321090306565,0,0.4277240995479656,0,0,0.27266277226337743,0,0.36169904329447206,0,0,0,0,0,0,0.3824499407618332,0,0,0,0,0,0,0,0,0,0,0
1393,0,0,0,0,0.2717837492091723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09762202337694348,0,0,0,0,0,0,0.30091459027082845,0,0,0,0,0.1893257156428023,0.18353342632129485,0,0.235752539563379,0,0,0,0.1799917578567969,0,0,0,0,0.30441514371762907,0.3065892947385846,0,0,0,0,0,0.6437592569855244,0,0,0,0.25972552678625804,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0,0.7263711530994366,0,0,0,0,0,0,0,0,0,0,0,0,0.1336351512689779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24639138747910058,0,0,0,0,0,0,0.44684442041791833,0,0,0,0,0.4406222218724458,0,0,0,0,0,0,0,0,0,0,0
1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12584577134928282,0,0,0,0,0,0,0.38791276202773034,0,0,0.28325454872214295,0,0,0,0,0,0,0,0,0.2320296263122911,0.3265759208469159,0,0,0,0,0.395228094533865,0.42079857153325356,0.29582546891515554,0,0,0,0.4149390550212597,0,0,0,0,0,0,0,0,0,0,0
1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3018563801582978,0.09495163710659499,0,0,0,0,0,0,0,0,0,0.21371781372303156,0,0,0.357025980207361,0,0,0,0,0,0.35013640330329726,0,0,0.22320267316220968,0,0,0,0,0,0,0,0,0.3130748228669555,0,0,0,0.5052418115019842,0,0.274300065625437,0,0.16500099227790083,0,0,0.3139397035104173
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1028200196448979,0,0,0,0,0,0,0,0,0,0,0,0,0.1933058734808801,0,0,0,0,0,0.18957562482900267,0,0,0,0,0,0,0,0,0,0,0,0.3390184773893432,0,0,0,0.8206647283880739,0,0,0,0.35734834668296744,0,0,0
1398,0,0,0,0,0,0,0,0,0,0,0.30150741481304283,0,0,0,0,0,0.3023144989399893,0,0,0,0,0.09243809985956325,0.2805198283099204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3408676753691326,0,0,0,0,0,0,0,0.2172941048665368,0,0,0,0.30478718031161406,0,0,0,0.49186716994059276,0,0,0,0.48189937527845683,0,0,0
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12264101465696572,0,0,0,0,0,0,0,0,0,0.27604125978192845,0,0,0,0,0,0,0,0,0.22612081833433925,0,0,0,0.2942407521229502,0,0,0,0,0,0,0,0.40437232163621545,0,0,0,0.6525781997856993,0,0,0,0.4262357075455293,0,0,0
1400,0,0,0,0,0,0,0.30265625386968914,0,0,0.29184531383382023,0,0,0,0,0,0,0.3672444322568721,0,0,0,0,0.11229159574171814,0.34076878696089835,0,0,0,0,0,0,0,0,0,0,0.21777551815724996,0,0,0,0,0,0,0.20703895505274125,0,0,0,0,0,0,0,0.26396368832550493,0.3453475988142427,0,0,0.3702481865248893,0,0,0,0,0,0.32439242776361743,0,0.1951332834951773,0,0,0
1401,0.40020189787983196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666108185266688,0.4045389355270865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24578342176417345,0,0,0,0,0.4156867878321358,0,0,0,0,0.4227402911036218,0,0.43953499554171144,0,0,0,0,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0.3638314239523607,0,0,0,0,0,0,0,0,0,0.4414746532352276,0,0,0.268323505082897,0,0.1349888219860894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2488872338414668,0,0,0,0,0,0,0,0,0,0,0,0.44508554902397357,0,0,0.3396560323157174,0,0,0.38996107763699606,0,0.23457509794302062,0,0,0
1403,0,0,0,0,0,0,0.36352697457756056,0,0,0,0,0,0,0,0,0,0.44110523302213145,0.4186246136285377,0,0,0,0.2697517302123819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35000945502432845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33937181259230187,0,0,0,0.43310726532597976,0,0,0,0
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4976931243195422,0.15655384493133623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28864799943377145,0,0,0,0,0,0,0,0,0,0,0,0.5161898074068556,0,0,0,0.4165149260244573,0,0.4522589735906447,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0.3880855208275885,0,0,0,0,0,0,0,0,0,0,0,0,0.14279715558581724,0,0,0,0,0,0,0,0,0,0,0,0.27693723954738925,0,0,0.34484833347281724,0,0,0,0.26328394107955133,0.37056559056185046,0,0,0,0,0,0,0,0,0.4528406720680706,0,0.47083121000585354,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0.39040554350462775,0,0,0,0,0,0,0,0.46980329598163134,0,0,0,0,0.14365081443521033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26485788465905474,0,0,0,0.3446475373733376,0,0,0,0,0,0,0,0.4736458965263452,0,0,0.3614511553779832,0,0,0,0,0.24962736447323472,0,0,0
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3196895181024864,0.1005612109100722,0,0,0,0,0,0,0.30997447636687353,0,0,0,0,0,0.18905921998849876,0,0,0,0,0,0.18541091956292036,0,0,0,0,0,0.3158200338865216,0,0,0,0,0,0.3315707264490198,0,0,0,0.5350905989119492,0,0.29050522552907454,0,0.17474895736870566,0,0,0.3324867027022945
1408,0,0,0,0,0,0.4120445787584216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07104036034816799,0.2155845881537911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1309815028979109,0,0,0,0,0,0,0.712626618325075,0,0,0,0.20175900662800436,0.23423448936893168,0,0,0,0.3780088626778312,0,0,0,0.12344947708556371,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4329489816927769,0,0,0,0,0.13238194444573256,0,0.4198117843912964,0,0,0,0,0,0,0,0,0,0.2567382390098411,0,0,0,0,0,0,0.4881615452136979,0,0,0,0,0,0,0,0,0,0,0,0.4364901445733179,0,0,0,0.3522050564901286,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1039328912872102,0,0,0,0,0,0,0,0,0,0,0,0.20156485535848898,0,0,0.25099298516395446,0,0,0,0.19162749505500004,0,0,0,0,0.32409434821914684,0,0,0,0,0,0,0.6853756822173602,0,0,0.2615137532302669,0,0.33990767876679484,0.30024546989872863,0,0,0,0,0
1411,0.3354949124779837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3654790894456123,0,0,0,0,0.1117518104001425,0,0,0,0,0,0,0,0,0,0.25153176212746253,0,0,0.2100980081221098,0,0,0,0,0,0.20604371945799863,0,0,0,0.26811533511209124,0,0,0.37367169097893527,0,0.3436875140113066,0,0,0.36846840467647046,0,0,0,0.29731813397703205,0,0,0,0.19419527842553264,0,0,0
1412,0,0,0,0,0,0,0,0,0.2774101847901944,0,0,0,0,0,0,0,0.33382778836428556,0,0,0,0.3244982964524035,0.10207385535564573,0,0,0,0,0,0,0,0,0,0.45949710546642847,0,0.19795948747146916,0,0,0.2465035018809291,0,0,0,0.18819987561354246,0,0,0,0,0,0,0,0.23994486108518528,0,0.32369827725350414,0,0.33655822225519505,0,0,0,0.271569723063237,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0,0,0.48615398797298176,0,0,0,0,0,0,0,0,0,0,0,0.18705459535584953,0,0,0,0,0,0,0,0,0,0,0,0,0.3516703465799166,0,0,0,0,0,0.3448841180364535,0,0,0,0,0,0,0,0,0,0,0,0.616756973255126,0,0,0,0,0,0,0,0.3250517293262412,0,0,0
1414,0,0,0,0,0,0.3266809020828679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44782217996350865,0,0.11264571941589796,0,0,0,0,0,0,0,0,0,0.2535437788376125,0,0,0,0,0,0,0,0,0.2076918747568148,0,0,0,0,0,0,0,0,0,0,0,0.37141580416630376,0,0,0,0.299696398450404,0,0,0,0.5872459721346985,0,0,0
1415,0,0,0,0,0,0,0,0,0,0.4436878266005446,0,0,0,0,0,0,0.2791579584381871,0,0,0,0.27135632536219956,0.08535757077209623,0.25903270550041624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15737902860640934,0,0,0,0,0,0,0,0,0.26251325321409297,0,0,0.2814412385520791,0,0,0,0.4541913651671766,0,0,0,0.4449870788435978,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34275542852100893,0,0,0.2083230312158921,0,0.10480364203544786,0,0,0,0,0,0,0,0,0,0.2358927758231502,0,0.4065071352540632,0.19703516530737236,0,0.25309580677246685,0,0,0,0.1932329520247378,0.2719705679330478,0,0,0.2514452652237831,0,0,0,0,0,0,0,0.34555888308934374,0,0,0,0.27883238018608836,0,0,0,0.3642423755321587,0,0,0
1417,0.2997953165801011,0,0,0,0.27801559197000597,0,0,0,0,0,0,0,0,0,0,0,0.32658891461117084,0,0,0,0,0.09986043940236715,0,0,0,0,0,0,0,0,0,0.22476658051231063,0.2648352809664302,0,0.1877417406797486,0,0,0,0,0,0.1841188638242193,0,0,0,0,0.6227904106227914,0,0,0,0,0,0,0.3292601405304361,0,0,0,0,0,0,0,0.17353120064902314,0,0,0
1418,0.19232509988886334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36121791552598176,0,0,0.06406260512036571,0,0,0,0,0,0,0,0,0,0,0,0.12424141746707602,0,0,0.15470814193080099,0,0,0,0.11811618433657474,0.33249117605976697,0,0,0.3073984533852084,0.19976667630972064,0,0,0.15059187127598814,0,0,0.18194175124873804,0.21122741388796099,0,0,0.16119297846183345,0,0,0,0,0,0,0,0.6354328120224374
1419,0,0,0,0,0,0.4430887749979915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1527853434545026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2816997803553557,0,0,0,0,0,0,0,0,0,0,0,0.503764293026213,0,0,0,0.40648874548232583,0,0,0,0.5310015507623477,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4632195995483081,0,0,0,0,0.14163773074096983,0,0,0,0,0,0,0,0,0,0.31879920217351376,0,0,0.2662847697684863,0,0,0,0,0,0.2611462378369015,0.36755682648261945,0,0.3329476045423335,0,0,0,0,0,0,0,0,0.4670083509273875,0,0,0,0,0,0,0,0.24612915404516958,0,0,0
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27709823659818467,0,0.2900981189857497,0,0,0,0.09346615915566032,0,0,0,0,0,0,0,0,0,0.21037428948604425,0,0.18126593629597734,0,0.2921436652593958,0.22571632529167718,0,0,0,0.3446586682923388,0,0,0,0.2242443365698527,0,0,0,0,0,0,0,0.30817690050844426,0,0,0,0.4973375183929152,0,0,0,0.3248392439569007,0,0,0
1422,0,0.4962861245911629,0,0,0,0,0,0,0,0.5263229920895354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3927431995212324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5678353368416139,0,0
1423,0.316663994390979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31271353571073923,0.3449651962690205,0,0,0,0.33532444699454533,0.10547931830130133,0,0,0,0,0,0,0,0.3547410514027989,0,0,0.27973685140634863,0,0,0,0,0,0.34313274604883853,0,0.19447873811507005,0,0,0,0,0,0,0,0,0,0,0,0.34778672490117063,0,0,0,0.28063003165872946,0,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4964528857049711,0,0,0,0,0.1517994061987548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27988194690282286,0.3939268704212674,0,0,0,0,0,0,0,0,0,0,0.5005134577472525,0.4964528857049711,0,0,0,0,0,0,0,0,0,0
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35499808616407985,0,0,0,0,0.1085470549836349,0,0,0,0,0,0,0.3345904074266512,0.36505826006174524,0,0.24431847605884902,0,0,0,0,0,0,0,0,0.2001349138323356,0.2816849072990596,0,0,0,0,0.340900176847215,0,0,0,0,0,0.3579016754980291,0,0,0.2731238147933224,0.2887918121494296,0,0,0,0.18862625571202113,0,0,0
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24302738835741325,0,0,0,0,0,0,0,0,0,0.273503878907618,0,0,0.2284507518499487,0,0,0,0,0,0.22404230789652196,0,0,0,0,0,0,0,0,0.7474194703615576,0,0,0.40065531717162634,0,0,0,0,0,0,0,0.21115886703808484,0,0,0
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40762290465462536,0.3868486886860925,0,0,0,0.12463804050955925,0,0,0,0,0,0,0,0.4191743959592902,0,0.28053617963976646,0,0,0.23432465168607092,0,0,0,0,0,0,0.3234418003525272,0,0.2929864578132815,0,0,0,0,0,0,0,0,0.41095692127149674,0,0,0,0,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0.2917507983755342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10824545103440869,0,0,0,0,0,0,0,0,0,0.2436396237651651,0,0.2099285260973966,0,0,0.2614076116719006,0,0,0,0.19957882799104787,0.28090223032554223,0.3502886868269098,0.25445242193566125,0.2597028654348578,0,0,0,0,0,0,0,0.3569072260513706,0,0,0.27236492528515643,0,0,0,0.34759288657447185,0.18810214730890437,0,0,0
1429,0,0,0,0,0.27775982062347865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19831458415425626,0,0.09976856887499937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31333068205681414,0,0,0.18394947645501564,0.7767129217596285,0,0,0,0,0,0,0,0,0,0,0.32895722475184797,0,0,0,0,0,0,0,0.17337155381576463,0,0,0
1430,0,0,0,0,0,0,0,0,0,0.27470971664769805,0,0,0,0,0,0,0,0,0,0,0,0.10569843333407157,0,0,0,0,0,0,0,0,0,0,0,0,0.19871740981735123,0,0,0,0,0,0.1948827340430061,0,0,0,0,0,0,0,0,0,0,0,0.6970183832897969,0,0,0,0.5624259839846284,0,0,0,0.18367609989454323,0,0,0
1431,0,0,0,0,0,0.3494660774767732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12050247644668641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22217786326747047,0.31270980969782647,0.38995314658056746,0,0,0.3757633515155357,0,0,0,0,0,0,0.3973211270304206,0,0,0,0.32059947224527807,0,0,0,0.20940163636490508,0,0.34415619721954177,0
