comic_no,vw_0,vw_1,vw_2,vw_3,vw_4,vw_5,vw_6,vw_7,vw_8,vw_9,vw_10,vw_11,vw_12,vw_13,vw_14,vw_15,vw_16,vw_17,vw_18,vw_19,vw_20,vw_21,vw_22,vw_23,vw_24,vw_25,vw_26,vw_27,vw_28,vw_29,vw_30,vw_31,vw_32,vw_33,vw_34,vw_35,vw_36,vw_37,vw_38,vw_39,vw_40,vw_41,vw_42,vw_43,vw_44,vw_45,vw_46,vw_47,vw_48,vw_49,vw_50,vw_51,vw_52,vw_53,vw_54,vw_55,vw_56,vw_57,vw_58,vw_59,vw_60,vw_61,vw_62,vw_63
1419,0.2892888848389356,0.10786064762652685,0,0.0834127033738271,0.13759422577292932,0,0.15150780537678457,0.033927156326764706,0.14819078565451183,0.3684183437176951,0.14766098434887945,0.026778556770540935,0,0.0768987101749668,0.07452278641787359,0.02529583943669445,0.18919549470398722,0.027303256740894864,0.024823040211826304,0.04825169271606611,0.054735161692695225,0.08146296423836519,0.055564141923104805,0.048014746845284076,0.11086317183610035,0.15473746064635002,0.09263085969185998,0.05525582777995408,0.15290457837230867,0,0.024383189680184176,0.07232657802144885,0.09206327714267597,0.10035529553093547,0,0.1130205480201992,0.09704999802638224,0.11970063927121441,0.1586177691692298,0.026696423173409718,0.3452372892850349,0.1238181828636732,0.07935873412160184,0.08449131539777423,0.048014746845284076,0.16537573814837672,0.2664184194813669,0.056055693465041974,0.1537974203499336,0.05230886921560473,0.05355711354108187,0.31341517142627834,0.0865729329626186,0.029754462900877555,0.052506424553351055,0,0.08889334703501175,0.0924478181039077,0.0282551370050498,0.04565772701834744,0.1012574043059386,0.17068232776128925,0,0.027671783568207636
1420,0.17328025110812886,0,0,0.04330136742620553,0,0,0.14157185644111472,0.15851099199157068,0.15385818704486545,0.10125214872664182,0.1533081240431844,0,0,0,0.11605924849994201,0,0.21046186954909982,0.0850423235969939,0.11597567123888843,0.03757277112583674,0.042621337968741256,0.042289214992882296,0.08653370150412142,0.03738826541275238,0,0.03442612130681436,0,0,0.17009170053019632,0.04517709222760842,0.07594709769561149,0.0750926322469384,0.03584405278309016,0.4688697541581658,0.039743406614417845,0.08800717538072302,0.07557118016699199,0.14913415782261022,0.14115766253438225,0.12472829962780034,0.43012863339708196,0.09641510969012655,0,0.04386129863176712,0.18694132706376188,0.14717173718423116,0.18440487526813862,0.043649613563936276,0.07983962080606405,0,0,0.2628242128642844,0.10111930212596917,0.04633858675696293,0.0408858583260064,0.041354066967672735,0.034609867496358145,0.14397508212368065,0,0.03555289422655019,0.039423707880786696,0.15189419539122298,0.08909142121052438,0
1421,0.08895560261644175,0.05389617539067906,0.0364098173486479,0.05557325789986369,0.03666856047161938,0.047417581516284106,0.06056474854420073,0.13562269525588067,0.03291043376871574,0.34652711810640097,0.13117109877443217,0.053523201433453294,0.07763133358111864,0.08538890920023476,0.016550133099256608,0.10111928892956087,0.3061225570855629,0.03638129126609854,0.016538214921150287,0,0.0547005036506227,0.01809141828440229,0,0.0479843441376862,0.07386198253799423,0.1472756967884079,0.07714350522952056,0.03681389336974022,0.08731871995774801,0.07730743382209829,0.03249033381510935,0.16062395817524794,0.04600249155839537,0.08914822314555133,0.034004631830102855,0.1505986452677725,0.06465903095515445,0.2551996701868329,0.19625955533841088,0.12450442258891244,0.41402242402555833,0.10311648481972231,0.10574464606863021,0.03752791817856809,0.11196346965460112,0.12592077944649396,0.2761108255265916,0.018673399756193226,0.051233345520140854,0.13940199330746933,0.017841067144484433,0.11243677072267355,0.12977717309453463,0.05947124503512638,0.19240165170216544,0.03538271984472984,0.17767412038735841,0.10265475620947631,0.037649661316943125,0.0912576335288165,0.03373109620093176,0.11371616835288273,0.03811350404453589,0.018436174618310496
1422,0.21739316792911512,0.16763545723883966,0.048534398392411936,0.07407932352553812,0.048879303770303396,0.04213852123231382,0.05382199726030116,0.03013091157791828,0.02193485466437328,0.7506227838144977,0.17485147768051426,0,0.025870701545143555,0.06829420698928472,0.15442964789319796,0.08986154855011873,0.04800733048654081,0,0.02204549130242334,0,0.048610626286548234,0.09646366463099587,0.09869369722962719,0.08528437088551862,0.04922912482950854,0.039263791262683145,0.020566505897814974,0.024536516485011914,0.13579547564852593,0.025762761701660083,0.06496457219979145,0.08564489190147609,0.0408809750578922,0.11883485535481557,0.022664139353212,0.05018711421148495,0.12928603038548203,0.19135234374891502,0.14086939475544513,0.02370925397747307,0.10220243764473048,0,0.0704789690513249,0.125062075584959,0.021321092721379654,0.08392639294256346,0.05257951125121474,0.0497833984954888,0.06829420698928472,0.06968373201821669,0,0.06423366892610707,0.09610742803692769,0,0.11657817857266053,0,0.11842007418394322,0.08210346325615392,0.05018711421148495,0.04054890195890888,0,0.04330971479986097,0.10161083598498209,0
1423,0.22602710368632478,0.12449516250004176,0.10092395821171417,0.02567381348583328,0.05082058266434639,0.021906042398881203,0.11191915800524023,0.06265516750375771,0.0456120283521087,0.580322971635602,0.15907135799341846,0.024726725455671634,0.053796352445526704,0.023668854532686568,0.0688126882914606,0.023357617151720012,0.09982795659082687,0.02521122177206063,0.09168417933085306,0,0.050541234449048705,0.02507369819301583,0.0513066964095703,0.06650362862570351,0.07677644570128264,0.12246954819310298,0.1282999223567115,0.05102200596724686,0.10084906908176915,0.053571898931855294,0.022514896606330475,0.04452317210891157,0.04250459421623218,0.33977479917572084,0.07069278889049695,0.07827050069459081,0.044806907953153154,0.08842313256803395,0.27200481359128464,0.09860354045420763,0.12751378264869653,0.08574822311162443,0.07327809515459749,0.182040616053582,0.022167876208567836,0.15270428907962955,0.08200162006859647,0,0.09467541813074627,0.02415042489171391,0.024726725455671634,0.13356951632673472,0.07993952637559165,0.027474611179955102,0.16969143800395986,0.024519239583324318,0.12312321790555984,0.142273775046878,0.05218033379639387,0.021079666290205988,0,0.13508937963798284,0.07923479097668937,0.05110302254321334
1424,0.24158806298061694,0.0627311613806153,0.06356750116442669,0.06468316136520906,0.08535898393034468,0.03679370489420575,0.02349762908259907,0.21047304677434836,0.03830531047678756,0.6722198873147873,0.17175763807544528,0,0.1355356946880431,0.03975454958966166,0.0385262613829062,0.07846358158752739,0.0838362381509418,0.021172565929821932,0.01924925881374135,0.07483445326331682,0.04244489331861555,0.042114145271960286,0.06463160069319783,0.03723348473894063,0.10746235500238355,0.11999261181326369,0.07183146694088154,0.0642729730621663,0.08469377578762226,0.022495033607959798,0.018908172603080205,0.07478176229645617,0.05354349730647434,0.15564290598732844,0.03957887608090837,0.08764284155150368,0.13170207595029232,0.14851676931364083,0.24600326673459866,0,0.21417398922589737,0.09601596852969224,0.041026315315715337,0.06551958115228573,0.03723348473894063,0.07328123637133795,0.16068628830793646,0.021734456019175806,0.059631824384492486,0.04056340211323542,0,0.14956352459291233,0.050350343228753085,0.09229350673492194,0.04071659824851394,0,0.06893317777737168,0.07168952562869314,0,0.088514279145852,0.039260500842359485,0.05672451780924062,0.022180649699793015,0.021458343506549654
1425,0.24168165050868085,0.12551092495004537,0.042394750829400446,0.06470821863461568,0,0.07361591642774523,0.02350673170544422,0.13159661301254072,0.09580037342346095,0.5043602212789131,0.057274724787591214,0.08309490694537731,0.06779409957369255,0.03976994989537001,0.01927059293425576,0.09811747147673441,0.06290153627246087,0.04236153571738166,0.038513431365580636,0.05614758224119365,0.12738400746725947,0.08426091929803947,0.043104425325858085,0.01862395421130333,0.06450239056706111,0.18863286375928565,0.05389447001606878,0,0.10167190183634343,0.06751124352186426,0.018915497340537414,0.03740536580486062,0.0714189856534099,0.23355479951012517,0.03959420833338086,0.10959599131320516,0.09410935380303616,0.18571787805394144,0.3339909091613488,0.04142002159371944,0.2856759426136396,0.07203987273775418,0.08208441656810815,0.08739328325060132,0.03724790842260666,0.12829184270658567,0.1837126122552628,0.021742875615688783,0.03976994989537001,0.0405791157560653,0.04154745347268866,0.24313487773159403,0.03357989878879059,0,0.12219711371156484,0.082397644411117,0.18963967395522952,0.047811531371114796,0,0,0.01963785488056208,0.018915497340537414,0.04437848428985457,0.021466656141289744
1426,0.19833790129875106,0,0,0.04505734225734655,0.06689229440209829,0,0.049104312164014355,0.1374491623520378,0.0400243768547821,0.5092311426039999,0.019940642254593837,0.06509281523610086,0.14161826790977797,0.02076932747266146,0.06038286539916047,0.020496217885625855,0.175197284557917,0.04424549741067552,0.0603393821389304,0,0.04434973596610729,0.022002072301481827,0.18008570339543786,0.03890444970316074,0,0.16119982580940306,0.11258268111216109,0,0.12389253030608761,0.07051369833158537,0.059270201688579216,0.13674118412917619,0.07459523105779263,0.3252557019625383,0.04135509755784255,0.0686820588689728,0.07863577369418281,0.1745796458522195,0.20196267578291655,0.06489316642348747,0.3356785397600668,0.025081243701432,0.021433747497678794,0.06845997003459052,0.05835667455474111,0.15313990589833074,0.16789757029982377,0.045419710615442255,0,0.02119190358313413,0.021697605078700284,0.0781378195023864,0.05260996679237061,0.048217728153468274,0.14890357454113065,0.12909322221320943,0.14405352421467157,0.07490680938461898,0,0,0.10255608567474718,0.15805387116954459,0.023176073275959958,0.022421351413036163
1427,0.16535939821853635,0.11449999603974025,0.058013262239970095,0.05903144113033216,0.08763829247887948,0.050368257640481376,0.0643335396082497,0.10804661432698912,0.10487510038149504,0.34508495990701316,0.13062519784565646,0.05685381483696599,0.12369320257651,0.05442146698384547,0.15822005406943976,0.10741168643274847,0.05738325693127436,0.028983905228616685,0.0790530578619319,0.051221819509468434,0.08715656638853918,0.08647740661613033,0.11796877119032606,0.05097028846581927,0,0.1173302180775361,0.0737495553378305,0,0.06956425722848981,0.030794279936061462,0.07765228143681292,0.20474301682787627,0.07329766532235316,0.17755442158796972,0.16254294314442497,0.02999437836107396,0.07726792371130266,0.3557926312096938,0.2405449510397792,0.11335887239300718,0.2931906612894126,0.03285994883098526,0.14040608480467243,0.029897389181688116,0.05097028846581927,0.025079345803701792,0.21996937769812283,0.02975309726479747,0.08163220047576822,0.0832931024867641,0.11370762967393198,0.12796438551742267,0.09190191881372183,0.031585995071266394,0,0.02818837273282742,0.21232162277663724,0.09813843176087843,0.05998875672214792,0.07270227387590729,0.02687257272960451,0.23295684431043878,0.060727816452557176,0.02937511667780024
1428,0.1621332566534012,0,0.09954250357358636,0.03376318455921095,0.10024989350626302,0,0.11038720025545241,0.16479343710936745,0.17995075007715305,0.5526422446612552,0.3287302384185368,0,0.035373322650975196,0.03112649799116028,0.06032957786817937,0.06143439027412705,0.09846150410431301,0,0.030143066490838023,0,0,0.0659479667981448,0.06747254204972676,0.058305175125511755,0.03365578844819217,0.02684292798190767,0.0843624956583167,0.0670981506118629,0.1326248527088212,0.03522573519944149,0.029608948038457542,0.08782747124248876,0.05589705089697311,0.20310541604915208,0.06197790288360607,0.0686214473475481,0.02946239177877992,0.17442558032012653,0.275160606660823,0.03241794928891319,0.2794852544848655,0.15035465788982214,0.03212224850841757,0,0.08745776268826765,0.1147535706099597,0.17973150177956249,0.10210416296037247,0.09337949397348083,0.1270392111015734,0,0.14637911873748125,0.026281769399823664,0,0,0.06448964909401503,0.08095859876763534,0,0.03431072367377405,0,0.030739674155922173,0.08882684411537263,0,0
1429,0.28488468506944953,0.10901377766703793,0.03682238771648907,0.01873432495291193,0.0370840627340207,0,0.08166803407228276,0.1371594759744856,0.0832083789754639,0.5986917699230087,0.14923961678444306,0.018043229532831384,0.098138746368162,0.034542590435443506,0.0669506701343512,0.05113255069265329,0.07284501693485121,0.055190307594740515,0.08362807153546944,0,0,0.018296417475276883,0.1123163479388453,0.03235204591919282,0.0373494672120838,0.044683356330214294,0.03120705640646007,0.07446208488405948,0.10302617978379723,0.019545856782977215,0.0657169827204607,0.03248880711402824,0.07753959890667851,0.09015838792785044,0.0859748708304775,0.07615256144417124,0.11443547759956749,0.1451764197222037,0.3511629918642022,0.0179878884120199,0.27914255606404265,0.1459988993267496,0.03564762326963089,0.07590631615268069,0.01617602295959641,0.12734762489857687,0.15956543922369307,0.037769987101189006,0.05181388565316526,0.08811349897862217,0.03608645906566277,0.16244403557014123,0.02916615921761264,0.020048377078232094,0.08844627795686741,0.05367547780220891,0.10481764894637445,0,0,0.030763900220555414,0.11939659616574784,0.016429245680115175,0,0.0745803213791221
1430,0.1431608256915086,0.0216844716454033,0.043947143532244666,0.08943690170495386,0.06638917498827661,0.019077888077032014,0.02436749106959507,0.10913228882871434,0.13903169025607934,0.24398671096468819,0.1385346339060734,0.043068820206327595,0.11712759112535348,0.04122622876957529,0.11985741117448259,0.12205235368012517,0.19561451280290204,0.06586906824536733,0.039923699586144314,0.03880238012911476,0.08803233341164639,0.04367317465139816,0.0223414022916808,0.057917754404714944,0,0.08888188209782193,0.0744906059690103,0.022217434386014628,0.15809231953662356,0.02332778037415385,0.03921627372943076,0.03877505935858271,0.09254271908767445,0.10760311486065752,0.04104405197885898,0.022721826011817988,0.09755540953529211,0.07700736608816533,0.18222149696692164,0.08587344416354031,0.518239226890977,0.07467779772997656,0.17018029666906417,0.04529670640385983,0,0.07599404461490243,0.19043972146350327,0.02253904685821999,0.12367868630872587,0.0210325121583996,0,0.4265256529444099,0.05221426956161565,0.023927533212385547,0.10555972910259367,0.06406113436471092,0.10722753695602547,0.024781136703905894,0.022721826011817988,0.018358200302135523,0.06107083614485711,0.2156895055118692,0,0
1431,0.15557458527144993,0.11782387628629865,0.11939471911867053,0.02429803827880711,0.04809727482093575,0.041464339299566375,0.15888266775271342,0.05929768319036165,0.06475174470001033,0.20832686548452664,0.2365742456102507,0.14041020948360217,0.28002470588819484,0.0672015554410813,0.0434168284633976,0.11052979643390011,0.21257663578978153,0,0.021692781442181792,0.0843340231795022,0.07174934393630997,0.07119024357110013,0.024278669664846885,0.08391989058779385,0.048441499028829695,0.27044921863521537,0.0809498343857006,0.12071976127911133,0.11453387907252799,0.05070115710051702,0.021308397363168204,0.08427464356186883,0.14079419492993112,0.38003418277578943,0.1561107214050769,0.0740762420443688,0.12721755946401814,0.06276362083068603,0.15841782795670534,0.04665985054585437,0.28158838985986223,0.027051085972036818,0.06935136309403202,0.07383671069481448,0.041959945293896926,0.14452136857044082,0.18108398701206815,0.024493452384365063,0.022400518480360437,0.09142513227216818,0.023401701580600363,0.16854928712373765,0.05674187259721754,0,0.04588520916159173,0.06961600258079309,0.21362999109728315,0.10771983317762994,0,0,0.044244273108111694,0.08523358945267281,0.02499628639414014,0.02418228983791029
1432,0.21369509668934278,0,0.02915536593503078,0.08900119738351478,0.029362555945383475,0.05062652663605499,0.06466341718263224,0.10860063568616618,0.13176607430071796,0.34685442246454096,0.05251799738856225,0,0.3419004974124939,0.027350259636701107,0.02650522424552676,0.08097183909495598,0.31722622875442413,0.029132523514058015,0.05297227429856677,0.07722669786156577,0.11680462885366026,0.028973609799503336,0.08893025215681215,0.0768474666648468,0.059145397763497594,0.21227731591605545,0.04941847640575778,0.02947893208060375,0.16314889711184002,0.06190436224929736,0,0.10289643001917098,0.147347014950954,0.2498507930381029,0.08168820032788171,0.12059271185178996,0.025888041272637934,0.15326442796078565,0.12088918637912544,0.02848503324058446,0.319251865727067,0.06605688394566352,0.02822520660915206,0.12020276584185371,0.0768474666648468,0.10083177205839977,0.18951196784018304,0.029905659670283722,0.054700519273402214,0.05581346492394463,0,0.12862053752396374,0,0,0.11204851219440853,0.08499873550352344,0.1422735507699688,0.09864164778194802,0,0,0.027010364916439572,0.18211772222367292,0.06103920526950873,0
1433,0.1409933236635295,0.10250957571070184,0,0.14093247611435405,0.03487147787965289,0.030062468114095114,0.15359077909302066,0.04299199602026707,0.0938925975071039,0.2471581767526686,0.15592819879384984,0.06786679054497559,0.07382671413668343,0.03248164007581698,0.062956122940547,0.06410903512911,0.20549636766385582,0.034598287396661924,0.03145539330556483,0.09171575836951742,0,0.06881911745669589,0.03520503377029527,0.06084358457293173,0,0.08403473389814192,0.058690234938504234,0.10502906455521151,0.11071911095220745,0.03675934416005418,0.030898021148472114,0.21385275629513473,0.08749592818235107,0.16955834924779983,0.1293524208660384,0.14321798455179163,0.03074508432663438,0.15168289843118168,0.17228409937677935,0.06765863356022943,0.4666449503058724,0.1176754420627424,0.03352074219119293,0.10706615845851618,0.06084358457293173,0.17962432743121853,0.2625789619457626,0,0.1299265603032679,0,0.06786679054497559,0.21385275629513473,0.08227796533131972,0.1131132599177401,0.03326768641755162,0.03364865477450149,0.19712760993026307,0.07809901483687721,0.03580449613794791,0.02892840176998143,0.0320779752436049,0.09269406344541634,0.18122803242218455,0.0701305583987045
1434,0.3072052314968094,0.09306432956829816,0,0.04798010202845843,0.047487622801469155,0.04093876236648772,0.10457917798214265,0.0585460615560532,0,0.37397498164340937,0.04246828605308623,0,0.05026823304842408,0.13269949818732785,0.04286650295638939,0.17460605993723458,0,0.04711559478894847,0,0.041632528006922964,0.04722659504494116,0,0.09588371162050711,0,0.09565496766222167,0.15258352434804692,0.039961881577085565,0.09535167237060203,0.226164233530247,0,0.084153219928003,0.041603214528199206,0.07943404154970447,0.23090283009248358,0.13211310526634173,0.09751639509305787,0.04186834216035549,0.08262408941763169,0.3519220932131352,0,0.11915106232455672,0,0.04564820472175834,0,0.04142808635842981,0.2853790058990153,0,0.04836597633711191,0,0,0.046210151477786954,0.29122250169739444,0.14939372500014267,0,0.0906071919020127,0,0.2684463680154372,0,0.1462745926395868,0.07878880477869239,0.08736691882462529,0.12622982989200449,0,0.04775153946138451
1435,0.4057261456914475,0.08194007971615848,0.08303251523061521,0,0.08362257840212804,0.0720904661829439,0,0,0.07505217801507376,0.395127197926735,0,0.08137303547664429,0.08851905004388297,0.07789169427357652,0.07548509048940698,0,0,0,0.07543073172700736,0.14662428363249214,0,0,0.16884490567139598,0,0,0,0.14074048681051304,0.08395400978397694,0.1327534434899471,0.17629944733879663,0.07409414091584346,0.14652104541890268,0,0,0,0,0,0,0.4819979459099573,0,0.20981717894339058,0,0,0.08558234192435334,0.07295213352837594,0.21537156319249334,0.08995288317959989,0.08516930117041958,0,0,0.08137303547664429,0.14652104541890268,0,0,0.15955330171609075,0,0.13506182472602957,0.09364158602432501,0.08585997690654924,0.13874189980746585,0,0.07409414091584346,0,0
1436,0.13749734561994184,0,0.04220858292814839,0,0.08501706892411239,0.03664632357288546,0,0.10481498666200473,0.11445562274811238,0.4351927027401557,0.4561857161254807,0.0413650063049602,0,0.0791906165441082,0.23023164067077337,0.1562985737811276,0,0.04217551367351934,0.03834430748710338,0,0,0.08389090465716072,0.04291514103380309,0,0,0.10243882964315722,0.0715437379247207,0.04267701362864419,0.03374181013895547,0,0,0.037241107770287454,0.03555268187241783,0.15501946082994356,0,0.17458355659363486,0.07495687341660613,0.2218828030467393,0.21001531970904344,0,0.24886877310692482,0,0.04086197979751953,0.04350475673615764,0.07416868366002397,0.10948155021110942,0.18290587578935638,0.2597687545463121,0.0791906165441082,0.040400920845913076,0,0.11172332331086238,0,0,0,0,0.13731411636856478,0,0.043645889148408716,0.1410555603998626,0,0.15065947033641944,0.04418360522772172,0.08548955879710621
1437,0.254086188936573,0.08796859428740068,0,0.09070590523326183,0.0897748781573681,0.03869716135012739,0.04942647371713724,0,0.040286967141501595,0.5302469848506877,0.24085761600916258,0,0.04751579707385183,0.20905590022752,0.040519348547209844,0,0.04408667792551653,0,0.12147050855479617,0.07870587973692153,0.04464070389111779,0.04429284518636219,0.045316800569247154,0,0,0.03605720422254936,0,0.1802613873716005,0.10689030799465664,0,0.039772706127926764,0.03932523144860791,0.11262694857592574,0,0,0.09217688706407719,0.11872752606961277,0.23430002775697656,0.2587298053528264,0.08709188645697963,0.22525389715185148,0.05049159138860432,0.1725949531789014,0.09187882585650474,0,0.231216929848649,0.04828545879390774,0,0.12543354013651198,0.08532375421281173,0.08735983133743012,0.11797569434582374,0,0,0.12846899570849024,0,0.14499862465592842,0.05026550326737203,0.046088443532038594,0.18618681384470515,0.08258314514137723,0.039772706127926764,0,0
1438,0.3999708025880114,0.16155547181877558,0.1091395665454498,0,0,0,0.06051490948858694,0.06775554530716939,0,0.47608269374449197,0.09829736803158903,0.053479156904631,0,0,0.09921908343709092,0.10103607732568688,0.16193151910350204,0,0.049573816606824084,0,0,0.05422959227850714,0,0,0.05535090083803752,0,0,0.05517539852988388,0.1308702973738762,0,0,0.04814753395820598,0,0.06680614694681944,0,0,0.2422718350973971,0.14343168656972993,0.18101358673872417,0.053315128814328754,0.3217524510337688,0.24727591131039553,0.15848644235042947,0.0562455543808726,0,0.14154430338380172,0.23647166781514525,0,0.10238237065200187,0.20893091799201086,0,0.09629506791641196,0.04322345958815144,0,0,0,0.04438197785077251,0.06154216863681753,0.11285603762763052,0.045591268566967075,0,0,0.05712321035721108,0
1439,0.17004515069794782,0.06868432489008182,0,0.10623235340335486,0,0.030214060188486425,0.07718263560897139,0.12962635839974349,0,0.46920847912930014,0,0.1364180270590544,0.07419899044809602,0.03264543099211956,0.06327358354411326,0,0.2753767964114685,0,0.03161400930155983,0.09217824142356475,0,0.13833228523111324,0,0.03057519627784489,0.03529814756490943,0.05630565657008156,0,0.03518622695878747,0.08345806479435151,0,0.031053826556820714,0.1228177849185299,0.029312377483621147,0.04260333973736034,0,0.035985042785731045,0.09270035562144824,0.21342687791030174,0.1731528538619415,0,0.5276227947051806,0.07884588574467784,0,0.21521209393309346,0,0.03008834925399133,0.18850216751402707,0.03569557152320388,0.03264543099211956,0.06661928046784313,0,0.06140889245926495,0,0,0.0334354410268903,0,0.14151545681100555,0.15698566904003047,0.035985042785731045,0.029074275236407845,0.06447946130415241,0.09316147967046215,0.1457135098465862,0
1440,0.5410983693069977,0.16391959448313675,0,0,0,0.14421562712341546,0,0,0,0.39522227875399624,0,0,0,0,0,0,0.16430114465735798,0,0,0,0.16636587497049185,0.16506948372352764,0,0,0.16848263542243525,0,0,0,0,0,0.14822394089160715,0,0,0,0,0,0,0,0.2754936747122427,0,0.27982355730459496,0,0,0,0,0,0,0.17037959150916285,0.311641750487858,0,0,0.14655630328594577,0.26313582157572996,0,0,0,0,0,0,0,0,0,0,0
1441,0,0.13962776353855397,0,0,0.42748433894850213,0,0,0,0,0.44887050106921783,0.1274333964562923,0,0,0.13272922246747068,0.12862831476429268,0.1309838783689021,0,0,0,0,0.14171152097166875,0.28121449315994973,0,0,0.4305437733657212,0,0,0,0,0,0,0,0,0,0,0,0.12563316162133054,0,0.3520009226814453,0,0.1191777517966665,0,0.13697528933836237,0.14583426136126668,0.12431209836771,0,0,0,0,0,0.13866150722949191,0.12483760056153509,0,0,0,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0.35591183875981897,0,0,0,0,0.28028803194325724,0,0,0,0,0,0.3271608483681864,0,0,0,0,0,0,0,0,0,0,0,0.35732246678385926,0,0,0,0,0,0,0,0,0,0,0.5861327970276748,0,0,0,0.34212570602929876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31535719704638876,0,0
1443,0.17064340261738684,0,0,0,0.4220474760834462,0.045480538694762714,0,0,0,0.37391763639846776,0.047179748861161004,0,0,0.049140425953413634,0.09524428847967102,0,0,0.1570279003118804,0.047587850304345605,0,0,0,0.2130422418496808,0,0,0.16951125246950127,0,0.10593005685026426,0.1675033730031839,0.11122405306978676,0,0,0,0,0,0.10833493549951911,0,0,0.3040835687499055,0.0511792825857174,0.4412325619472153,0,0.05071245003961991,0.1079846259726328,0,0.22645654439868237,0,0,0.2948425557204818,0,0.1026734791619762,0.0924374113334297,0.08298378722100402,0,0,0,0,0,0,0,0.04852973444427142,0.04674461993943244,0,0
1444,0.4116513811561124,0.05542448988543558,0.056163416200021014,0.02857456441059806,0.0565625365132373,0.21942983182773793,0,0,0.1522964840534347,0.33408137172937463,0.10116800289518726,0.05504093963961673,0.08981178461420405,0.07902922665647506,0.1021166356885128,0,0,0.19641794802131474,0.07653232414716751,0.14876558858556518,0.08437743928959254,0.08371993561730588,0.0856553605910106,0.12336254739044017,0.05696734519315167,0.204460120140217,0.0951972430917994,0.056786717589636444,0.1346921783232236,0.05962470972499021,0.15035242745622016,0.049553614226116,0.11826741923713871,0,0.052453333448910344,0.029037959433924936,0.07480411186598356,0.22143060754411317,0.25616226783792284,0.08230818201325497,0.18922787077942196,0,0,0.028944062910295332,0.04934501895617607,0.09711860233414657,0.06084437165821246,0.057608743945835664,0,0.053758112092882344,0.05504093963961673,0.148660842678348,0.13345721779698683,0.12231529955625273,0.10792228159630973,0.272895411957086,0.09135618081367478,0,0.05807591886784987,0.14076809021669665,0.07804709276657068,0.07517621372811008,0.029395706245886253,0.02843844390400073
1445,0.1767470913391709,0.1529814866617459,0.09301263312346035,0,0.2185717779316798,0.05383693415485057,0,0,0.11209746253330852,0.3934396703458531,0.1675450493184157,0.21269194731473604,0.06610574908156103,0.05816927310713426,0.084558043418076,0.1722131008943335,0,0.0929397603038797,0.08449715098804328,0.08212391653210274,0.031052906106824527,0.06162185820953818,0.18913926938573922,0.08172063694087192,0.03144800854941677,0.10032825467343999,0.026276138588530444,0.09404488698905804,0.024784963860064818,0.06582993730286726,0,0.08206609305139613,0,0,0.14478056447547447,0.12823992319662703,0.027529693739654647,0.08149173432065246,0.3085324757392957,0,0.36561189349071177,0,0.09004520104536144,0.03195631233197253,0.1089608492544959,0.08041940412062965,0.03358826558625344,0.031802083561857694,0.11633854621426852,0.11870558917326572,0.09115369170631545,0.08206609305139613,0.12278858212633117,0.033761206293951754,0.05957695277541765,0.030129602210617806,0.07564781048325601,0,0.19235988479494054,0.15541802376818234,0.08616956371262663,0.08299990824633315,0.16227479413028814,0.15699036421529372
1446,0.08524773144617502,0,0,0,0.31626118572572115,0,0,0,0,0.249062311711759,0,0,0,0.09819564707625975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929458439543435,0,0.3472227917015153,0,0.7935300616917339,0,0.10133696950823935,0.10789100843084941,0,0,0,0,0.09819564707625975,0,0,0,0,0,0,0,0,0,0,0.17490761698330876,0,0,0,0
1447,0.1153168590604241,0.03493393040245722,0.14159869593757674,0,0.035651238613548644,0.12293877853375006,0,0,0,0.5895980487335276,0.15941490753461932,0.03469217955150709,0,0.06641592334565444,0.0643638841142137,0.03277128827978173,0.035015244947392,0.07074387864233558,0.06431753401963215,0.06251107562344174,0,0.03517899049317433,0,0.09330616094904125,0.07181277721469015,0.028637944553312825,0.030001303318703387,0.1431701577523513,0.028298724944063124,0,0,0,0.11926989822869966,0,0.03306121723210722,0.14642048033148264,0.06286514963921727,0.155074678057165,0.20549263260266684,0.03458577376110908,0.2981747455717491,0.040102260443451054,0.2741623931135464,0.03648675455065595,0.031102053649680418,0.15303408753684067,0,0.07262132157595719,0.06641592334565444,0.16941808127617436,0.13876871820602835,0.3123353077572029,0.05607852134032468,0.038547528093503335,0.0680231695763535,0.06880214394874488,0.02879079689299815,0.11976807907489956,0.07321024016574132,0.1183010777770313,0,0.06317786292007974,0.07411218818594613,0
1448,0.1911198178639658,0.11579514860514321,0,0.059699167986784166,0.11817280293553538,0.050937991966719304,0,0,0.1060613821282546,0.4187860149790425,0.3170465967358998,0.05749690974251939,0.12509234296236882,0.1651111460610993,0.10667316044812056,0.05431333022968972,0,0.17587051856002858,0,0.10360241759075918,0,0,0.05965158018873994,0.15464049776817657,0.05950927302999792,0.09492590748000851,0.09944501910076733,0,0.04690074982234709,0,0.05235375708591483,0.05176473554466477,0.04941784187466185,0,0,0,0.10418924038455314,0,0.3405721837674209,0.057320558639599714,0.0988356837493237,0.0664632801685112,0.056797708357581064,0.060471139614674,0.05154683258939218,0.3043563327200281,0,0.1805378745014838,0,0,0.11499381948503878,0.31058841326798864,0.18588291203851587,0,0,0,0.09543256559676198,0,0,0.14704927333745266,0.10870615406998166,0.10470751417182966,0.06141473164897824,0
