comic_no,Book Title,Vol,Issue,Year,Month,genre,link,our_idx,img_folderpath,_old_comic_no
1085,Funnyman Issue #3,,funny_man,,,humour|crime,,1128,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\funny_man\page_img,4579
1086,Funnyman Issue #4,,funny_man,,,humour|crime,,1129,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\funny_man\page_img,4580
1087,Funnyman Issue #5,,funny_man,,,humour|crime,,1130,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\funny_man\page_img,4581
1088,Funnyman Issue #6,,funny_man,,,humour|crime,,1131,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\funny_man\page_img,4582
1089,Ghost_Rider_002_A1_029__JVJ_OE,,ghost_rider,,,superhero|fantasy|horror,,1132,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\ghost_rider\page_img,4583
1090,GhRider01ffly_no_ifc_ibc,,ghost_rider,,,superhero|fantasy|horror,,1133,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\ghost_rider\page_img,4584
1091,Green Lantern v1 01,,green_lantern,,,superhero|action,,1134,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4585
1092,Green Lantern v1 02,,green_lantern,,,superhero|action,,1135,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4586
1093,Green Lantern v1 03,,green_lantern,,,superhero|action,,1136,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4587
1094,Green Lantern v1 04,,green_lantern,,,superhero|action,,1137,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4588
1095,Green Lantern v1 05,,green_lantern,,,superhero|action,,1138,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4589
1096,Green Lantern v1 06,,green_lantern,,,superhero|action,,1139,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4590
1097,Green Lantern v1 07,,green_lantern,,,superhero|action,,1140,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4591
1098,Green Lantern v1 08,,green_lantern,,,superhero|action,,1141,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4592
1099,Green Lantern v1 09,,green_lantern,,,superhero|action,,1142,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4593
1100,Green Lantern v1 10,,green_lantern,,,superhero|action,,1143,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4594
1101,Green Lantern v1 11,,green_lantern,,,superhero|action,,1144,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4595
1102,Green Lantern v1 12,,green_lantern,,,superhero|action,,1145,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4596
1103,Green Lantern v1 13,,green_lantern,,,superhero|action,,1146,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4597
1104,Green Lantern v1 14,,green_lantern,,,superhero|action,,1147,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4598
1105,Green Lantern v1 15,,green_lantern,,,superhero|action,,1148,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4599
1106,Green Lantern v1 16,,green_lantern,,,superhero|action,,1149,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4600
1107,Green Lantern v1 17,,green_lantern,,,superhero|action,,1150,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4601
1108,Green Lantern v1 18,,green_lantern,,,superhero|action,,1151,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4602
1109,Green Lantern v1 19,,green_lantern,,,superhero|action,,1152,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4603
1110,Green Lantern v1 20,,green_lantern,,,superhero|action,,1153,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4604
1111,Green Lantern v1 21,,green_lantern,,,superhero|action,,1154,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4605
1112,Green Lantern v1 22,,green_lantern,,,superhero|action,,1155,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4606
1113,Green Lantern v1 23,,green_lantern,,,superhero|action,,1156,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4607
1114,Green Lantern v1 24,,green_lantern,,,superhero|action,,1157,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4608
1115,Green Lantern v1 25,,green_lantern,,,superhero|action,,1158,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4609
1116,Green Lantern v1 26,,green_lantern,,,superhero|action,,1159,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4610
1117,Green Lantern v1 27,,green_lantern,,,superhero|action,,1160,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4611
1118,Green Lantern v1 28,,green_lantern,,,superhero|action,,1161,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4612
1119,Green Lantern v1 29,,green_lantern,,,superhero|action,,1162,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4613
1120,Green Lantern v1 30,,green_lantern,,,superhero|action,,1163,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4614
1121,Green Lantern v1 31,,green_lantern,,,superhero|action,,1164,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4615
1122,Green Lantern v1 32,,green_lantern,,,superhero|action,,1165,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4616
1123,Green Lantern v1 33,,green_lantern,,,superhero|action,,1166,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4617
1124,Green Lantern v1 34,,green_lantern,,,superhero|action,,1167,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4618
1125,Green Lantern v1 35,,green_lantern,,,superhero|action,,1168,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4619
1126,Green Lantern v1 36,,green_lantern,,,superhero|action,,1169,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4620
1127,Green Lantern v1 37,,green_lantern,,,superhero|action,,1170,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4621
1128,Green Lantern v1 38,,green_lantern,,,superhero|action,,1171,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\green_lantern\page_img,4622
1129,The Incredible Hulk #001,,hulk,,,superhero|action,,1172,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4623
1130,The Incredible Hulk #002,,hulk,,,superhero|action,,1173,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4624
1131,The Incredible Hulk #003,,hulk,,,superhero|action,,1174,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4625
1132,The Incredible Hulk #004,,hulk,,,superhero|action,,1175,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4626
1133,The Incredible Hulk #005,,hulk,,,superhero|action,,1176,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4627
1134,The Incredible Hulk #006,,hulk,,,superhero|action,,1177,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4628
1135,The Incredible Hulk #102,,hulk,,,superhero|action,,1178,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4629
1136,The Incredible Hulk #103,,hulk,,,superhero|action,,1179,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4630
1137,The Incredible Hulk #104,,hulk,,,superhero|action,,1180,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4631
1138,The Incredible Hulk #105,,hulk,,,superhero|action,,1181,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4632
1139,The Incredible Hulk #106,,hulk,,,superhero|action,,1182,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4633
1140,The Incredible Hulk #107,,hulk,,,superhero|action,,1183,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4634
1141,The Incredible Hulk #108,,hulk,,,superhero|action,,1184,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4635
1142,The Incredible Hulk #109,,hulk,,,superhero|action,,1185,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4636
1143,The Incredible Hulk #110,,hulk,,,superhero|action,,1186,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4637
1144,The Incredible Hulk #111,,hulk,,,superhero|action,,1187,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4638
1145,The Incredible Hulk #112,,hulk,,,superhero|action,,1188,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4639
1146,The Incredible Hulk #113,,hulk,,,superhero|action,,1189,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4640
1147,The Incredible Hulk #114,,hulk,,,superhero|action,,1190,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4641
1148,The Incredible Hulk #115,,hulk,,,superhero|action,,1191,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4642
1149,The Incredible Hulk #116,,hulk,,,superhero|action,,1192,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4643
1150,The Incredible Hulk #117,,hulk,,,superhero|action,,1193,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4644
1151,The Incredible Hulk #118,,hulk,,,superhero|action,,1194,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4645
1152,The Incredible Hulk #119,,hulk,,,superhero|action,,1195,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4646
1153,The Incredible Hulk #120,,hulk,,,superhero|action,,1196,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4647
1154,The Incredible Hulk #121,,hulk,,,superhero|action,,1197,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4648
1155,The Incredible Hulk #122,,hulk,,,superhero|action,,1198,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4649
1156,The Incredible Hulk Annual #001,,hulk,,,superhero|action,,1199,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4650
1157,Tales of Suspense #39,,iron_man,,,superhero|action,,1200,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4651
1158,Tales of Suspense #40,,iron_man,,,superhero|action,,1201,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4652
1159,Tales of Suspense #41,,iron_man,,,superhero|action,,1202,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4653
1160,Tales of Suspense #42,,iron_man,,,superhero|action,,1203,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4654
1161,Tales of Suspense #43,,iron_man,,,superhero|action,,1204,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4655
1162,Tales of Suspense #44,,iron_man,,,superhero|action,,1205,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4656
1163,Tales of Suspense #45,,iron_man,,,superhero|action,,1206,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4657
1164,Tales of Suspense #46,,iron_man,,,superhero|action,,1207,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4658
1165,Tales of Suspense #47,,iron_man,,,superhero|action,,1208,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4659
1166,Tales of Suspense #48,,iron_man,,,superhero|action,,1209,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4660
1167,Tales of Suspense #49,,iron_man,,,superhero|action,,1210,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4661
1168,Tales of Suspense #50,,iron_man,,,superhero|action,,1211,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4662
1169,Tales of Suspense #51,,iron_man,,,superhero|action,,1212,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4663
1170,Tales of Suspense #52,,iron_man,,,superhero|action,,1213,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4664
1171,Tales of Suspense #53,,iron_man,,,superhero|action,,1214,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4665
1172,Tales of Suspense #54,,iron_man,,,superhero|action,,1215,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4666
1173,Tales of Suspense #55,,iron_man,,,superhero|action,,1216,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4667
1174,Tales of Suspense #56,,iron_man,,,superhero|action,,1217,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4668
1175,Tales of Suspense #57,,iron_man,,,superhero|action,,1218,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4669
1176,Tales of Suspense #58,,iron_man,,,superhero|action,,1219,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4670
1177,Tales of Suspense #59,,iron_man,,,superhero|action,,1220,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4671
1178,Tales of Suspense #60,,iron_man,,,superhero|action,,1221,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4672
1179,Tales of Suspense #61,,iron_man,,,superhero|action,,1222,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4673
1180,Tales of Suspense #62,,iron_man,,,superhero|action,,1223,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4674
1181,Tales of Suspense #63,,iron_man,,,superhero|action,,1224,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4675
1182,Tales of Suspense #64,,iron_man,,,superhero|action,,1225,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4676
1183,Tales of Suspense #65,,iron_man,,,superhero|action,,1226,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4677
1184,Tales of Suspense #66,,iron_man,,,superhero|action,,1227,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4678
1185,Tales of Suspense #67,,iron_man,,,superhero|action,,1228,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4679
1186,Tales of Suspense #68,,iron_man,,,superhero|action,,1229,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4680
1187,Tales of Suspense #69,,iron_man,,,superhero|action,,1230,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4681
1188,Tales of Suspense #70,,iron_man,,,superhero|action,,1231,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4682
1189,Tales of Suspense #71,,iron_man,,,superhero|action,,1232,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4683
1190,Tales of Suspense #72,,iron_man,,,superhero|action,,1233,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4684
1191,Tales of Suspense #73,,iron_man,,,superhero|action,,1234,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4685
1192,Tales of Suspense #74,,iron_man,,,superhero|action,,1235,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4686
1193,Tales of Suspense #75,,iron_man,,,superhero|action,,1236,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4687
1194,Tales of Suspense #76,,iron_man,,,superhero|action,,1237,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4688
1195,Tales of Suspense #77,,iron_man,,,superhero|action,,1238,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4689
1196,Tales of Suspense #78,,iron_man,,,superhero|action,,1239,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4690
1197,Tales of Suspense #79,,iron_man,,,superhero|action,,1240,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4691
1198,Tales of Suspense #80,,iron_man,,,superhero|action,,1241,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4692
1199,Tales of Suspense #81,,iron_man,,,superhero|action,,1242,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4693
1200,Tales of Suspense #82,,iron_man,,,superhero|action,,1243,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4694
1201,Tales of Suspense #83,,iron_man,,,superhero|action,,1244,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4695
1202,Tales of Suspense #84,,iron_man,,,superhero|action,,1245,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4696
1203,Tales of Suspense #85,,iron_man,,,superhero|action,,1246,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4697
1204,Tales of Suspense #86,,iron_man,,,superhero|action,,1247,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4698
1205,Tales of Suspense #87,,iron_man,,,superhero|action,,1248,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4699
1206,Tales of Suspense #88,,iron_man,,,superhero|action,,1249,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4700
1207,Tales of Suspense #89,,iron_man,,,superhero|action,,1250,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4701
1208,Tales of Suspense #90,,iron_man,,,superhero|action,,1251,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4702
1209,Tales of Suspense #91,,iron_man,,,superhero|action,,1252,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4703
1210,Tales of Suspense #92,,iron_man,,,superhero|action,,1253,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4704
1211,Tales of Suspense #93,,iron_man,,,superhero|action,,1254,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4705
1212,Tales of Suspense #94,,iron_man,,,superhero|action,,1255,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4706
