comic_no,male_orientation_ratio,female_orientation_ratio,neutral_orientation_ratio,adj.all_ratio,adj.pert_ratio,adv.all_ratio,noun.Tops_ratio,noun.act_ratio,noun.animal_ratio,noun.artifact_ratio,noun.attribute_ratio,noun.body_ratio,noun.cognition_ratio,noun.communication_ratio,noun.event_ratio,noun.feeling_ratio,noun.food_ratio,noun.group_ratio,noun.location_ratio,noun.motive_ratio,noun.object_ratio,noun.person_ratio,noun.phenomenon_ratio,noun.plant_ratio,noun.possession_ratio,noun.process_ratio,noun.quantity_ratio,noun.relation_ratio,noun.shape_ratio,noun.state_ratio,noun.substance_ratio,noun.time_ratio,verb.body_ratio,verb.change_ratio,verb.cognition_ratio,verb.communication_ratio,verb.competition_ratio,verb.consumption_ratio,verb.contact_ratio,verb.creation_ratio,verb.emotion_ratio,verb.motion_ratio,verb.perception_ratio,verb.possession_ratio,verb.social_ratio,verb.stative_ratio,verb.weather_ratio,adj.ppl_ratio,adventure,children,crime,detective,female,humor,jungle,mystery,non fiction,romance,sports,spy,superhero,vigilante,war,western,panel_ratio,total_information_in_book
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0031347962382445,0.0282131661442006,0.0156739811912225,0.109717868338558,0.0156739811912225,0.0156739811912225,0.006269592476489,0.0250783699059561,0.0219435736677116,0.0,0.0031347962382445,0.018808777429467,0.0470219435736677,0.0,0.0094043887147335,0.1347962382445140,0.0031347962382445,0.0,0.0282131661442006,0.0031347962382445,0.006269592476489,0.0,0.0,0.0031347962382445,0.012539184952978,0.0250783699059561,0.006269592476489,0.0250783699059561,0.0344827586206896,0.0595611285266457,0.006269592476489,0.006269592476489,0.0407523510971786,0.0094043887147335,0.0219435736677116,0.0564263322884012,0.0219435736677116,0.0282131661442006,0.0470219435736677,0.1003134796238240,0.0,0.0,0.9883206864529960,1.74938000134831E-10,0.0023676651611779,0.0092802230899903,2.43962616449639E-10,4.71811562349906E-06,5.59612696716661E-07,4.05725566169082E-07,6.4514395763515E-08,4.99140600818489E-08,1.51832093439068E-11,7.7570639706793E-12,1.67098172459874E-07,6.36062855519053E-06,1.88942045111836E-05,2.0504041331229E-07,0.4047712356148730,0.535610229760092
1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0040760869565217,0.0339673913043478,0.0081521739130434,0.0883152173913043,0.0163043478260869,0.0108695652173913,0.0176630434782608,0.0407608695652173,0.0163043478260869,0.014945652173913,0.014945652173913,0.0135869565217391,0.0135869565217391,0.0,0.03125,0.1521739130434780,0.0013586956521739,0.0,0.0067934782608695,0.0,0.0067934782608695,0.0013586956521739,0.0027173913043478,0.0081521739130434,0.0095108695652173,0.029891304347826,0.0054347826086956,0.0353260869565217,0.0380434782608695,0.0733695652173913,0.0054347826086956,0.0108695652173913,0.03125,0.0190217391304347,0.0285326086956521,0.046195652173913,0.0230978260869565,0.0258152173913043,0.0271739130434782,0.0869565217391304,0.0,0.0,2.16156328427067E-10,4.9885355825523E-07,9.70576963272355E-13,0.0005402913374298,1.32892885464523E-07,1.38078897089932E-08,1.23615133585115E-06,4.27652305039396E-12,2.12359082464423E-11,2.03434253537457E-08,1.33744425810639E-06,2.43028586391694E-08,0.9964491073699200,0.0008776468367594,2.61361455826685E-05,0.0021035542714568,0.38614664199772500,0.212438729513053
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0039840637450199,0.0398406374501992,0.0019920318725099,0.1155378486055780,0.0119521912350597,0.0059760956175298,0.0418326693227091,0.0438247011952191,0.0119521912350597,0.0099601593625498,0.0,0.0338645418326693,0.047808764940239,0.0,0.0119521912350597,0.0677290836653386,0.0039840637450199,0.0059760956175298,0.0,0.0019920318725099,0.0,0.0039840637450199,0.0,0.0179282868525896,0.0099601593625498,0.0756972111553784,0.0059760956175298,0.0318725099601593,0.0677290836653386,0.0438247011952191,0.0039840637450199,0.0039840637450199,0.0278884462151394,0.0199203187250996,0.0139442231075697,0.0398406374501992,0.0239043824701195,0.0159362549800796,0.0258964143426294,0.1075697211155380,0.0,0.0,0.6130598008200260,2.71097480042318E-15,4.20569065200505E-13,1.96726309409853E-06,1.48765461254344E-10,0.0001517004477222,3.60356311636659E-15,2.4431716366555E-13,3.88506442159933E-14,9.16545953349576E-05,2.49780628571049E-11,5.12117340423555E-12,0.3847201394736100,0.0017336778463502,0.0002410593742878,5.44667167864819E-17,0.4121353531747900,0.694427570546791
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568,0.0367647058823529,0.0049019607843137,0.0661764705882353,0.0098039215686274,0.0073529411764705,0.0196078431372549,0.0821078431372549,0.0122549019607843,0.0061274509803921,0.0036764705882352,0.0220588235294117,0.0269607843137254,0.0098039215686274,0.0036764705882352,0.1213235294117650,0.0036764705882352,0.0,0.025735294117647,0.0,0.017156862745098,0.0024509803921568,0.0,0.0281862745098039,0.0098039215686274,0.0245098039215686,0.0036764705882352,0.0392156862745098,0.0551470588235294,0.088235294117647,0.0024509803921568,0.0061274509803921,0.0147058823529411,0.008578431372549,0.0147058823529411,0.0490196078431372,0.0245098039215686,0.0355392156862745,0.0318627450980392,0.079656862745098,0.0,0.0,0.0003671905062112,6.2656800244074E-14,1.23137220846493E-06,0.0028105717673696,0.0227987287866144,5.03277998402734E-07,1.40290579292181E-08,2.94898238932846E-11,1.65732089330356E-07,0.0018191641976925,9.14956118238167E-07,3.04486897473438E-08,0.882214025191079,0.0002297469038997,0.0897577125655328,2.35885741162444E-10,0.42521270520279400,0.573628436398298
1250,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0116279069767441,0.0116279069767441,0.0116279069767441,0.2325581395348840,0.0116279069767441,0.0465116279069767,0.0116279069767441,0.0813953488372093,0.0116279069767441,0.0,0.0,0.0116279069767441,0.0697674418604651,0.0,0.0,0.0813953488372093,0.0,0.0,0.0232558139534883,0.0,0.0,0.0116279069767441,0.0,0.0,0.0,0.0,0.0116279069767441,0.0232558139534883,0.0348837209302325,0.0348837209302325,0.0,0.0116279069767441,0.0,0.0232558139534883,0.0465116279069767,0.0348837209302325,0.0232558139534883,0.0348837209302325,0.0348837209302325,0.0581395348837209,0.0,0.0,0.0016028729568872,0.9970008430798470,4.01050098050819E-10,1.89743056070749E-11,2.22777256912667E-09,3.92705581785746E-06,4.05841733442086E-07,7.30975106544406E-12,4.56829782041392E-07,2.6921533058281E-06,5.26874789593431E-11,7.87224852161733E-09,0.001388590004731,1.98532605469462E-07,1.38951835095989E-13,2.9651087167454E-09,0.3914237721317640,0.0678652480616026
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694143167028199,0.0086767895878524,0.0954446854663774,0.0151843817787418,0.0390455531453362,0.0195227765726681,0.0932754880694143,0.0108459869848156,0.0238611713665943,0.0021691973969631,0.0173535791757049,0.0347071583514099,0.0,0.0130151843817787,0.0954446854663774,0.0021691973969631,0.0021691973969631,0.0260303687635574,0.0,0.0021691973969631,0.0021691973969631,0.0021691973969631,0.0108459869848156,0.0108459869848156,0.0390455531453362,0.0108459869848156,0.0455531453362256,0.0195227765726681,0.0412147505422993,0.0043383947939262,0.0151843817787418,0.0151843817787418,0.0173535791757049,0.0151843817787418,0.0368763557483731,0.0216919739696312,0.0347071583514099,0.0130151843817787,0.0737527114967462,0.0,0.0,0.9535604237552740,8.15160351722503E-13,0.0006493253108548,0.0002574188802493,0.0002578499279526,9.58068791893087E-07,0.0205852926216917,1.97560843327059E-08,0.0001627188965343,0.0001074847319238,4.30197899323646E-09,4.09062368405208E-12,0.0244110114857246,5.4119497900573E-08,1.63375453150496E-08,7.42180099050173E-06,0.368897816751076,0.744578917872192
1252,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0031645569620253,0.030590717299578,0.0052742616033755,0.1308016877637130,0.0189873417721519,0.0147679324894514,0.0242616033755274,0.0537974683544303,0.0073839662447257,0.0063291139240506,0.0021097046413502,0.0210970464135021,0.020042194092827,0.0010548523206751,0.010548523206751,0.0896624472573839,0.0063291139240506,0.0010548523206751,0.0094936708860759,0.0,0.0126582278481012,0.0042194092827004,0.0,0.0063291139240506,0.0094936708860759,0.0421940928270042,0.0094936708860759,0.0274261603375527,0.0379746835443038,0.0664556962025316,0.0031645569620253,0.0073839662447257,0.0295358649789029,0.0158227848101265,0.0116033755274261,0.0738396624472573,0.030590717299578,0.0263713080168776,0.0485232067510548,0.080168776371308,0.0,0.0,0.0205947429022353,4.55088901803432E-10,5.307456648886E-08,3.68567928017866E-10,0.0001212231115904,0.0023743526961923,5.59866162438388E-05,6.4404899676008E-11,3.3240547104678E-12,1.23017863014749E-07,6.87137629696009E-09,3.11833215912423E-11,0.9628063607951720,7.54177512588379E-14,4.87082976552804E-15,0.0140471499921106,0.3988629251119830,0.212978332596812
1253,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0018587360594795,0.0669144981412639,0.0037174721189591,0.0743494423791821,0.020446096654275,0.0018587360594795,0.0297397769516728,0.1505576208178440,0.0074349442379182,0.0167286245353159,0.0092936802973977,0.0576208178438661,0.0278810408921933,0.0,0.0018587360594795,0.0743494423791821,0.0037174721189591,0.0037174721189591,0.0520446096654275,0.0,0.0074349442379182,0.0,0.0,0.020446096654275,0.0223048327137546,0.020446096654275,0.0,0.0353159851301115,0.0278810408921933,0.0557620817843866,0.0,0.0074349442379182,0.0092936802973977,0.0111524163568773,0.0074349442379182,0.0130111524163568,0.0130111524163568,0.0557620817843866,0.0315985130111524,0.0576208178438661,0.0,0.0,4.20015449206816E-07,0.0001846003198998,7.48140069939135E-06,0.0317030120924636,5.15850494631253E-11,3.66826207188036E-09,7.2806146181914E-09,5.60759866052469E-10,7.7227741629793E-05,5.81468543753104E-08,1.00936976196269E-06,2.76134031291046E-09,0.9678295724339650,7.61837223317356E-10,0.0001966033948677,9.46220266153381E-15,0.3839151203382010,0.941397536797982
1254,0.0,0.99999950000025,0.0,0.0,0.0,0.0,0.0083752093802345,0.0636515912897822,0.0100502512562814,0.0887772194304857,0.033500837520938,0.033500837520938,0.0217755443886097,0.0787269681742043,0.0100502512562814,0.0067001675041876,0.0016750418760469,0.016750418760469,0.0385259631490787,0.0,0.0150753768844221,0.1088777219430490,0.0016750418760469,0.0,0.0284757118927973,0.0,0.0184254606365159,0.0,0.0,0.016750418760469,0.0184254606365159,0.0251256281407035,0.0050251256281407,0.0268006700167504,0.0284757118927973,0.0418760469011725,0.0033500837520938,0.0083752093802345,0.0251256281407035,0.0117252931323283,0.0117252931323283,0.0469011725293132,0.0217755443886097,0.0318257956448911,0.0217755443886097,0.0703517587939698,0.0,0.0,0.0649606384512461,0.8457989707736200,2.18937422352032E-08,4.03380213610104E-08,5.8081150514103E-08,1.66203452947047E-05,2.25006451771374E-05,1.10085543573487E-09,1.65534788341981E-06,5.02717184505603E-08,9.03566964393368E-07,1.97479317438242E-06,0.0154866747890878,8.24995708205526E-08,9.46217952318775E-07,0.0737088608845411,0.37265214264785700,0.395495379119408
1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669456066945606,0.00836820083682,0.0836820083682008,0.0334728033472803,0.0125523012552301,0.0209205020920502,0.1338912133891210,0.00836820083682,0.00836820083682,0.00418410041841,0.0251046025104602,0.0376569037656903,0.0,0.0,0.0627615062761506,0.0,0.00418410041841,0.0543933054393305,0.0,0.0627615062761506,0.0,0.0,0.00418410041841,0.0334728033472803,0.0167364016736401,0.00418410041841,0.0376569037656903,0.0292887029288702,0.0502092050209205,0.0,0.00836820083682,0.00836820083682,0.0,0.0167364016736401,0.00836820083682,0.0,0.0878661087866108,0.00418410041841,0.0627615062761506,0.0,0.0,4.1386157247575E-05,0.0001701520223819,0.0003484399370635,0.004819659667344,4.72732060183299E-07,2.20980405035643E-07,0.0029223427241461,0.0002928679573272,0.0001610912638025,6.84006436630658E-07,0.0077542609529301,0.0001411501916253,0.9825689842208800,2.54277009884545E-05,0.0004993225341436,0.0002535369512172,0.4177040534092320,0.666378894090423
1256,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0086206896551724,0.0172413793103448,0.1120689655172410,0.0086206896551724,0.0258620689655172,0.0172413793103448,0.0086206896551724,0.0,0.0172413793103448,0.0086206896551724,0.0,0.0,0.0,0.0,0.1379310344827590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086206896551724,0.0344827586206896,0.0603448275862069,0.0,0.0344827586206896,0.0344827586206896,0.0775862068965517,0.0086206896551724,0.0086206896551724,0.043103448275862,0.0172413793103448,0.0258620689655172,0.0775862068965517,0.0344827586206896,0.0258620689655172,0.0344827586206896,0.1120689655172410,0.0,0.0,0.98635434818823,4.57085597928849E-13,6.94766098292403E-05,3.37444852197083E-05,3.10506343000256E-06,2.57287253590049E-05,3.3431430605289E-06,5.32699170624971E-10,3.39208565944576E-07,5.43507792888617E-06,3.50210013706459E-08,5.1539680506521E-12,0.0134983867539635,1.14714647408524E-06,4.90027719947628E-06,9.76142818668317E-09,0.4339000568706520,0.342952388033484
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813,0.024390243902439,0.032520325203252,0.1788617886178860,0.008130081300813,0.0,0.040650406504065,0.040650406504065,0.008130081300813,0.0,0.0,0.0,0.016260162601626,0.0,0.040650406504065,0.065040650406504,0.016260162601626,0.0,0.0,0.016260162601626,0.0,0.0,0.0,0.024390243902439,0.1056910569105690,0.065040650406504,0.0,0.008130081300813,0.016260162601626,0.032520325203252,0.0,0.016260162601626,0.016260162601626,0.040650406504065,0.0,0.065040650406504,0.008130081300813,0.008130081300813,0.024390243902439,0.073170731707317,0.0,0.0,0.1244150151433360,7.60591080264511E-08,0.0003329440833116,0.107100793898373,0.0001094354407065,0.0001461552477526,0.0001047552655125,0.0005133599547834,0.0024090895891318,0.0016870202178727,2.41288460866479E-05,2.22726010520383E-08,0.577023887405816,0.0029549661014559,0.1831783498792630,5.94889349044708E-10,0.505333944670949,0.199946083768357
1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333330,0.0,0.0,0.0,0.6666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929073079258100,3.51238030551998E-17,4.80371385169007E-06,0.0001575166704781,2.25374425504831E-08,0.0001199286666852,2.58465689221302E-12,4.80591223394042E-07,5.15619533811029E-05,0.0066691777815701,1.47265241712755E-08,7.69512099630496E-08,7.81110192076383E-05,5.29707096509095E-06,5.16414415740374E-08,5.64874762517343E-06,0.5445504779271380,0.553202071939932
1259,0.9999997500000620,0.0,0.0,0.0,0.0,0.0,0.0050251256281407,0.0351758793969849,0.0251256281407035,0.0351758793969849,0.0050251256281407,0.0,0.0100502512562814,0.185929648241206,0.0301507537688442,0.0,0.0050251256281407,0.0351758793969849,0.0100502512562814,0.0,0.0100502512562814,0.2110552763819100,0.0050251256281407,0.0,0.0,0.0,0.0050251256281407,0.0,0.0,0.0150753768844221,0.0402010050251256,0.0201005025125628,0.0050251256281407,0.0351758793969849,0.0653266331658291,0.0603015075376884,0.0050251256281407,0.0,0.0050251256281407,0.0050251256281407,0.0,0.0201005025125628,0.0050251256281407,0.0150753768844221,0.0201005025125628,0.0703517587939698,0.0,0.0,9.78793267622367E-06,3.79619540602967E-14,5.13015324603632E-05,6.99660579289403E-18,1.71857236422128E-12,1.70662677626907E-08,2.68513409418644E-18,9.37975524194673E-16,7.10189062381848E-11,1.90686342673384E-09,2.28113464555437E-12,1.31457713097157E-13,0.0021809337320196,6.67538341616517E-15,0.9977579577545080,8.59210435193314E-15,0.2351295782301170,0.210564844215529
1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0070821529745042,0.0481586402266288,0.0113314447592068,0.0552407932011331,0.0155807365439093,0.0155807365439093,0.0127478753541076,0.0722379603399433,0.0212464589235127,0.0084985835694051,0.0,0.0424929178470254,0.0382436260623229,0.0,0.0339943342776204,0.1614730878186970,0.0127478753541076,0.0014164305949008,0.0070821529745042,0.0014164305949008,0.0014164305949008,0.0014164305949008,0.0,0.0212464589235127,0.0226628895184136,0.018413597733711,0.0,0.0311614730878186,0.036827195467422,0.0453257790368272,0.0056657223796034,0.0042492917847025,0.0212464589235127,0.0113314447592068,0.0127478753541076,0.0382436260623229,0.0141643059490084,0.0240793201133144,0.0439093484419263,0.0764872521246459,0.0028328611898017,0.0,0.999590983674246,2.8674497465614E-08,1.63245774872589E-17,1.33793314053467E-15,1.98119989882976E-13,5.09660512048889E-10,6.28540866271827E-12,5.75289406183481E-14,4.06032272762684E-16,4.41694913831231E-14,5.86941263305354E-11,2.38430707377492E-13,0.0004089863452738,1.30348920259541E-17,3.74684933103842E-14,7.30765345847908E-10,0.2405984847536910,0.207377084128058
1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0081521739130434,0.0380434782608695,0.0217391304347826,0.0625,0.029891304347826,0.0135869565217391,0.0271739130434782,0.0896739130434782,0.0108695652173913,0.0054347826086956,0.0027173913043478,0.0489130434782608,0.029891304347826,0.0,0.0271739130434782,0.1114130434782610,0.0081521739130434,0.0027173913043478,0.0,0.0,0.0135869565217391,0.0,0.0,0.0108695652173913,0.0516304347826086,0.0217391304347826,0.0027173913043478,0.0380434782608695,0.0326086956521739,0.0380434782608695,0.0054347826086956,0.0135869565217391,0.0163043478260869,0.0135869565217391,0.0027173913043478,0.0597826086956521,0.0244565217391304,0.0163043478260869,0.0244565217391304,0.0760869565217391,0.0,0.0,0.995644761886972,0.0004750239243814,4.43290220669514E-07,5.7160908723121E-05,1.74344354102532E-06,9.64647930781074E-05,0.0007450128113662,4.90606766954029E-10,1.19528252349358E-07,0.0009699894554408,0.0001212479945964,6.11784102366775E-10,0.0018805562403754,3.52170620832837E-08,7.40655611869056E-06,3.28474805927814E-08,0.29180154206127000,0.280219669797021
1262,0.9999996666667780,0.0,0.0,0.0,0.0,0.0,0.0061443932411674,0.0491551459293394,0.010752688172043,0.0583717357910906,0.0368663594470046,0.0168970814132104,0.0184331797235023,0.0737327188940092,0.0138248847926267,0.0046082949308755,0.0030721966205837,0.0599078341013824,0.0291858678955453,0.0,0.0276497695852534,0.1090629800307220,0.0122887864823348,0.0,0.0061443932411674,0.0,0.0030721966205837,0.0,0.0,0.021505376344086,0.032258064516129,0.0230414746543778,0.0015360983102918,0.032258064516129,0.0353302611367127,0.0337941628264208,0.0168970814132104,0.0092165898617511,0.0261136712749615,0.010752688172043,0.0092165898617511,0.0460829493087557,0.010752688172043,0.0307219662058371,0.0491551459293394,0.0721966205837173,0.0,0.0,0.0009178330264166,1.06503521872419E-11,5.03490547596172E-06,0.0001878916707651,5.31816982011061E-05,2.58858435537031E-05,2.87071562537719E-08,0.0035371910917029,3.46592595233574E-09,1.47936202163373E-06,4.51866547906136E-08,2.12944251569504E-13,0.9940246070001300,3.27035815763906E-11,2.58207518517336E-09,0.0012468154163531,0.29843454423248000,0.446895642520236
1263,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0057636887608069,0.0259365994236311,0.0129682997118155,0.0605187319884726,0.0216138328530259,0.0201729106628242,0.0144092219020172,0.0504322766570605,0.0144092219020172,0.0057636887608069,0.0043227665706051,0.031700288184438,0.0244956772334293,0.0,0.0100864553314121,0.1455331412103750,0.0072046109510086,0.0,0.0043227665706051,0.0,0.0086455331412103,0.0028818443804034,0.0,0.0201729106628242,0.0273775216138328,0.0302593659942363,0.0144092219020172,0.0360230547550432,0.0518731988472622,0.0389048991354466,0.0115273775216138,0.0100864553314121,0.0172910662824207,0.0057636887608069,0.015850144092219,0.0504322766570605,0.0201729106628242,0.0302593659942363,0.0360230547550432,0.1109510086455330,0.0014409221902017,0.0,0.533757943740356,2.35162857726925E-08,4.57848641679192E-07,4.99028398057636E-10,9.36612468498927E-05,0.0004804860113308,0.0024654629791385,1.13864844721246E-09,6.32103230235698E-09,4.45334654840763E-05,3.73041052904853E-07,1.6247939075705E-07,0.4627007518696890,2.52418253882288E-07,2.24116371198303E-09,0.000455881183654,0.2751757049415840,0.85314367587563
1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0025412960609911,0.0520965692503176,0.0127064803049555,0.0825921219822109,0.0292249047013977,0.0050825921219822,0.0203303684879288,0.1118170266836090,0.0165184243964421,0.0101651842439644,0.0025412960609911,0.0520965692503176,0.0597204574332909,0.0012706480304955,0.0025412960609911,0.1626429479034310,0.0063532401524777,0.0012706480304955,0.0076238881829733,0.0,0.0050825921219822,0.0050825921219822,0.0,0.0177890724269377,0.0190597204574332,0.0241423125794155,0.0,0.0304955527318932,0.0190597204574332,0.0470139771283354,0.0165184243964421,0.0076238881829733,0.013977128335451,0.0101651842439644,0.0114358322744599,0.0228716645489199,0.013977128335451,0.0228716645489199,0.0190597204574332,0.0546378653113087,0.0,0.0,1.29442602505183E-05,2.52645519199749E-12,5.62721604187927E-11,1.15876327021675E-05,5.63337085082563E-11,1.10041856608349E-10,9.00488889137342E-12,7.56791487361144E-12,2.70631070110125E-05,3.03069594663189E-09,5.4054774276555E-11,1.70410930033523E-11,0.9999470283595230,1.09142486294339E-06,8.95810372607853E-08,1.92291074395902E-07,0.43196427213970800,0.357480245440871
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0125,0.0875,0.009375,0.00625,0.03125,0.0875,0.009375,0.003125,0.003125,0.0375,0.034375,0.0,0.015625,0.203125,0.00625,0.0,0.009375,0.0,0.0,0.0,0.0,0.0125,0.028125,0.028125,0.00625,0.015625,0.04375,0.0375,0.00625,0.003125,0.015625,0.0125,0.0125,0.015625,0.003125,0.034375,0.021875,0.071875,0.0,0.0,3.64408339844166E-12,8.17544855758847E-18,1.35230906716126E-05,4.46121378827947E-11,8.150691330797E-13,9.67366244635018E-09,3.10483075247042E-14,5.842826960599E-13,1.28335662167254E-14,6.03055074005598E-07,1.02069323071991E-11,1.67672970163596E-13,0.9998757691223080,5.29540509364216E-13,9.950972942712E-05,1.05852682528444E-05,0.49654489724163800,0.701088833437528
1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429042904290429,0.0132013201320132,0.0627062706270627,0.0099009900990099,0.0,0.0165016501650165,0.1551155115511550,0.0066006600660066,0.0033003300330033,0.0,0.033003300330033,0.0297029702970297,0.0,0.0033003300330033,0.1386138613861390,0.0099009900990099,0.0,0.0132013201320132,0.0,0.0066006600660066,0.0033003300330033,0.0,0.0132013201320132,0.0363036303630363,0.0495049504950495,0.0033003300330033,0.0198019801980198,0.0363036303630363,0.0429042904290429,0.0033003300330033,0.0132013201320132,0.0198019801980198,0.0132013201320132,0.0099009900990099,0.0396039603960396,0.0198019801980198,0.0231023102310231,0.033003300330033,0.0759075907590759,0.0,0.0,0.0015670391790891,5.26203992901325E-07,9.52235792714271E-11,1.0364631447067E-05,2.79964086298296E-07,1.04319339396862E-06,5.03174372123513E-07,3.17720059979533E-10,1.85181675229005E-09,4.310721889635E-09,7.9355717589368E-09,2.85420554800782E-11,0.998417827341822,3.54730884849821E-09,1.66109289479568E-09,2.39656379879264E-06,0.3856255315936610,0.399285433196843
1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939,0.0687679083094555,0.0085959885386819,0.0515759312320916,0.0257879656160458,0.0171919770773638,0.0143266475644699,0.1518624641833810,0.0229226361031518,0.0085959885386819,0.0,0.0372492836676217,0.0544412607449856,0.0,0.0028653295128939,0.1461318051575930,0.0114613180515759,0.0028653295128939,0.0143266475644699,0.0,0.0114613180515759,0.0,0.0,0.0114613180515759,0.0229226361031518,0.0229226361031518,0.0,0.0372492836676217,0.0343839541547277,0.0372492836676217,0.0,0.0028653295128939,0.0229226361031518,0.0114613180515759,0.0057306590257879,0.0114613180515759,0.0286532951289398,0.0257879656160458,0.0085959885386819,0.0630372492836676,0.0,0.0,0.0056239544042655,1.23389509229783E-09,3.81566065272503E-09,2.11872745904161E-05,0.0006380502887311,2.8172315791527E-07,8.99076163452326E-08,2.39945791285071E-08,2.54833715070948E-06,0.0569456857134155,9.83109753892345E-09,6.51683111429546E-10,0.9367681001329480,1.17586507373848E-09,2.01301222835134E-09,5.95023313078775E-08,0.4101954016156700,0.239426283967267
1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0058309037900874,0.0495626822157434,0.0087463556851311,0.0379008746355685,0.0116618075801749,0.0116618075801749,0.0262390670553935,0.1370262390670550,0.0145772594752186,0.0,0.0029154518950437,0.0379008746355685,0.0291545189504373,0.0,0.0029154518950437,0.2448979591836730,0.0058309037900874,0.0,0.0029154518950437,0.0,0.0116618075801749,0.0,0.0,0.0204081632653061,0.0204081632653061,0.0262390670553935,0.0,0.0291545189504373,0.0553935860058309,0.0553935860058309,0.0029154518950437,0.0029154518950437,0.0174927113702623,0.0029154518950437,0.0087463556851311,0.0233236151603498,0.0116618075801749,0.0262390670553935,0.0087463556851311,0.0466472303206997,0.0,0.0,0.0002223680856308,0.0276218955441841,1.15489223374133E-05,1.10999662792331E-05,5.33572997156405E-12,0.0008269238120763,8.46100820797177E-08,0.0008141309328985,1.71781418175654E-05,0.2055629154877790,3.48069438070568E-07,8.7866939769563E-06,0.7564769387128550,0.0076376540331575,1.05359566268444E-07,0.0007880216225844,0.5115622008287630,0.930679360532349
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0679886685552408,0.0113314447592068,0.0708215297450425,0.0538243626062322,0.0113314447592068,0.0226628895184136,0.1529745042492920,0.0141643059490084,0.0,0.0,0.0481586402266288,0.0396600566572237,0.0,0.0141643059490084,0.1473087818696880,0.0028328611898017,0.0028328611898017,0.0169971671388102,0.0,0.0198300283286118,0.0,0.0,0.0056657223796034,0.0254957507082152,0.0169971671388102,0.0,0.0169971671388102,0.0254957507082152,0.0254957507082152,0.0084985835694051,0.0084985835694051,0.0,0.0113314447592068,0.0056657223796034,0.0254957507082152,0.0084985835694051,0.0339943342776204,0.0226628895184136,0.0594900849858356,0.0,0.0,0.2483668545592080,1.22372542221617E-17,4.07912295013681E-07,4.80625317136164E-05,1.33679904299193E-05,9.01128735962182E-08,2.42389237229651E-05,7.62154859437592E-11,1.50069496682156E-10,1.567341684045E-05,0.0006373304386296,6.07604127319023E-13,0.7508939412703880,4.56720211373169E-11,3.20492219963396E-08,5.2211141065454E-10,0.5305402575231060,0.045852384265816
1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0063694267515923,0.0477707006369426,0.0127388535031847,0.054140127388535,0.0127388535031847,0.0127388535031847,0.0254777070063694,0.1273885350318470,0.0127388535031847,0.0031847133757961,0.0031847133757961,0.0445859872611464,0.0318471337579617,0.0,0.0095541401273885,0.1910828025477710,0.0,0.0,0.019108280254777,0.0,0.0031847133757961,0.0063694267515923,0.0031847133757961,0.0286624203821656,0.0095541401273885,0.0254777070063694,0.0063694267515923,0.0445859872611464,0.0286624203821656,0.0382165605095541,0.0063694267515923,0.0031847133757961,0.0222929936305732,0.0,0.0159235668789808,0.0254777070063694,0.0063694267515923,0.019108280254777,0.0318471337579617,0.0605095541401273,0.0,0.0,0.0055261777880382,6.83056924110208E-12,2.32762343627627E-09,0.0002394669430457,1.09985986572295E-06,9.90038208595315E-10,0.9578558431865850,9.9886420033857E-11,2.06714575678159E-06,0.0033456451778616,1.39449374382437E-05,4.5215711009607E-09,0.0320224773609945,0.0008513852037408,8.40143669276311E-05,5.78700837960161E-05,0.48528191955129400,0.297937499563135
